order_day_index,ship_delay_days,Ship Mode,Segment,State,Sub-Category,Sales,Quantity,Discount,Profit
1019,6,Standard Class,Consumer,New York,Furnishings,105.7828,5,0.0,40.2409
1093,2,Second Class,Home Office,Louisiana,Fasteners,6.6572,2,0.01,68.6225
321,3,Same Day,Consumer,Utah,Furnishings,67.0614,6,0.2,48.7063
1072,1,First Class,Corporate,California,Tables,620.2855,7,0.0,145.9547
483,6,Standard Class,Home Office,Maryland,Chairs,104.2806,3,0.0,425.2644
421,2,Standard Class,Home Office,Texas,Binders,95.0366,2,0.14,158.0022
835,6,Standard Class,Consumer,Nebraska,Tables,224.6828,2,0.0,21.1823
1093,4,Standard Class,Home Office,Minnesota,Chairs,22.0239,2,0.0,-10.0093
1071,6,Second Class,Consumer,Washington,Appliances,84.1708,4,0.0,363.7323
446,2,Standard Class,Corporate,Arizona,Paper,1996.9909,5,0.19,387.2555
1019,1,Standard Class,Consumer,Delaware,Phones,83.0011,2,0.2,5.5291
190,2,First Class,Corporate,Nevada,Binders,76.2164,2,0.65,26.214
505,4,Second Class,Home Office,Washington,Phones,58.4451,7,0.0,-2.8553
833,4,Standard Class,Consumer,Connecticut,Accessories,81.4421,2,0.0,73.6229
1058,4,Standard Class,Consumer,New York,Accessories,652.2585,5,0.0,32.9408
782,5,Standard Class,Home Office,New York,Chairs,86.5081,4,0.0,24.6386
1018,5,First Class,Corporate,South Dakota,Storage,42.1148,2,0.0,23.2008
266,6,Same Day,Consumer,Texas,Copiers,51.0532,2,0.2,75.035
770,0,Standard Class,Consumer,Colorado,Furnishings,62.7894,5,0.0,69.773
798,6,Same Day,Consumer,Mississippi,Fasteners,1099.5663,5,0.0,880.221
290,3,First Class,Consumer,Nevada,Phones,42.4579,5,0.0,5.9025
230,2,Second Class,Corporate,Ohio,Art,70.9366,3,0.0,154.5735
309,3,Standard Class,Consumer,Colorado,Accessories,290.2003,2,0.01,466.3563
284,1,Second Class,Home Office,Florida,Phones,58.5979,6,0.0,34.5669
334,3,Standard Class,Consumer,Florida,Copiers,457.8795,1,0.0,283.9122
327,2,Standard Class,Home Office,Michigan,Bookcases,43.8616,5,0.21,22.5255
875,6,Second Class,Consumer,California,Phones,66.8122,5,0.0,75.7479
1093,2,Standard Class,Home Office,California,Binders,74.7785,5,0.73,70.6045
179,2,Standard Class,Consumer,California,Binders,95.9177,2,0.0,-89.4205
763,2,Standard Class,Corporate,Arizona,Supplies,63.8075,6,0.19,239.7345
301,1,First Class,Corporate,North Carolina,Furnishings,0.836,3,0.8,9.4213
818,1,First Class,Corporate,Alabama,Art,38.2583,5,0.0,120.9113
1093,6,Standard Class,Home Office,Ohio,Accessories,606.5689,2,0.0,161.1816
821,3,Same Day,Home Office,Illinois,Paper,33.2703,5,0.0,9.8467
1028,2,Standard Class,Consumer,Alabama,Accessories,1533.2393,2,0.0,92.0642
350,6,Standard Class,Corporate,Ohio,Phones,51.4991,6,0.01,32.2556
312,2,Standard Class,Consumer,Kansas,Appliances,597.0372,2,0.0,20.115
966,3,First Class,Home Office,Maryland,Binders,76.2765,2,0.01,-14.0882
307,5,Standard Class,Consumer,Virginia,Phones,40.0334,2,0.6,79.8886
337,2,Standard Class,Consumer,Texas,Envelopes,2422.5694,3,0.63,22.636
367,5,Standard Class,Consumer,Kansas,Paper,63.1411,2,0.0,78.8995
753,6,Same Day,Home Office,New York,Binders,1752.5558,4,0.01,5.644
240,6,Standard Class,Consumer,New Jersey,Paper,82.8739,2,0.0,64.1793
1007,5,First Class,Corporate,California,Binders,160.5764,2,0.3,16.039
978,2,First Class,Consumer,California,Bookcases,28.077,6,0.0,113.3643
495,1,Second Class,Home Office,California,Art,502.1592,3,0.01,21.3463
789,2,Standard Class,Consumer,Washington,Chairs,69.3563,6,0.0,30.7513
400,3,Standard Class,Corporate,Mississippi,Storage,1720.0318,2,0.2,225.554
1069,2,Standard Class,Consumer,Texas,Phones,599.7132,1,0.0,29.0007
1031,4,Standard Class,Consumer,Arizona,Labels,99.5262,5,0.2,106.3837
342,3,Standard Class,Corporate,California,Machines,71.1415,1,0.0,25.6527
474,4,Standard Class,Home Office,Georgia,Paper,0.836,2,0.0,24.7966
730,4,Same Day,Home Office,Pennsylvania,Furnishings,100.7069,4,0.0,19.7764
1035,3,Standard Class,Home Office,Florida,Appliances,101.3316,6,0.19,19.9337
599,2,Standard Class,Consumer,Florida,Accessories,81.4745,5,0.0,119.198
412,4,Second Class,Corporate,California,Accessories,103.1335,2,0.2,134.7805
777,0,Second Class,Corporate,Colorado,Phones,198.2585,3,0.0,23.9713
1087,2,Same Day,Corporate,Illinois,Paper,24.9995,2,0.0,70.3592
552,2,Standard Class,Consumer,Oregon,Fasteners,1510.4057,2,0.21,16.0011
843,3,Second Class,Consumer,Ohio,Chairs,328.8247,7,0.0,-42.3392
995,3,Standard Class,Corporate,Louisiana,Labels,34.4289,2,0.0,-273.1861
1009,1,Second Class,Consumer,New York,Paper,685.9914,1,0.0,9.2398
763,5,Second Class,Consumer,Ohio,Bookcases,89.3576,2,0.0,37.1098
438,6,Standard Class,Home Office,Texas,Appliances,63.197,2,0.28,29.9282
1004,3,Same Day,Corporate,Maryland,Furnishings,39.1117,4,0.0,528.8903
406,4,First Class,Consumer,Ohio,Appliances,90.0729,2,0.0,118.7529
1047,6,Second Class,Corporate,Delaware,Accessories,70.9177,5,0.2,-1448.8263
1037,2,Standard Class,Corporate,Oregon,Tables,104.2474,3,0.0,30.7663
987,7,Standard Class,Consumer,Indiana,Art,101.7839,3,0.0,95.727
1083,5,Second Class,Home Office,Pennsylvania,Binders,82.6787,2,0.01,24.8425
204,4,Standard Class,Home Office,Maryland,Accessories,1315.5752,2,0.0,112.0058
214,3,First Class,Corporate,New Jersey,Accessories,48.7093,4,0.0,69.8551
739,4,Second Class,Consumer,California,Tables,727.3059,5,0.0,37.2446
745,5,First Class,Consumer,Florida,Storage,67.314,2,0.0,230.4828
779,3,Standard Class,Corporate,Wyoming,Appliances,52.5105,5,0.0,37.0946
322,1,Standard Class,Consumer,Pennsylvania,Phones,102.4509,2,0.0,83.2885
836,5,Standard Class,Consumer,Missouri,Furnishings,82.4601,2,0.0,-6.3142
444,4,Second Class,Home Office,Utah,Bookcases,78.934,2,0.0,80.5123
198,6,Standard Class,Home Office,Connecticut,Binders,71.7651,2,0.0,-54.7563
794,6,Standard Class,Corporate,Ohio,Phones,84.5304,2,0.0,7.8496
1042,6,First Class,Home Office,Colorado,Accessories,44.7836,3,0.0,-4.3472
578,2,Standard Class,Corporate,Arizona,Storage,16.4247,2,0.0,-27.1684
416,3,First Class,Consumer,Wisconsin,Paper,92.7917,2,0.0,36.1742
779,0,Second Class,Consumer,New Jersey,Phones,1743.2618,5,0.21,59.2348
432,3,Standard Class,Consumer,Minnesota,Binders,85.0325,6,0.01,320.1291
926,4,First Class,Consumer,Utah,Bookcases,75.8187,5,0.2,263.3063
174,4,Standard Class,Home Office,Pennsylvania,Bookcases,60.3246,6,0.2,33.7037
1081,1,Second Class,Corporate,New York,Furnishings,38.3748,2,0.01,229.7063
788,3,Second Class,Consumer,California,Accessories,89.9141,6,0.0,103.3226
1039,5,First Class,Consumer,Pennsylvania,Labels,321.8683,6,0.0,32.5796
386,4,First Class,Consumer,New York,Phones,84.1371,6,0.0,31.0449
1093,6,Same Day,Consumer,Illinois,Phones,85.8271,2,0.0,61.6561
1024,6,First Class,Consumer,Georgia,Fasteners,15.0453,2,0.0,-25.9013
369,4,Second Class,Home Office,Rhode Island,Phones,72.2349,6,0.0,30.3972
871,7,Same Day,Home Office,Oklahoma,Phones,22.7059,2,0.62,92.0075
99,3,First Class,Consumer,Washington,Labels,68.0131,2,0.01,-15.267
156,3,Standard Class,Corporate,New York,Envelopes,41.5511,2,0.0,24.4893
1093,6,Standard Class,Consumer,Texas,Fasteners,68.8864,4,0.0,405.6463
1093,3,Standard Class,Home Office,Maryland,Fasteners,76.1708,3,0.0,392.3798
323,7,Second Class,Consumer,North Carolina,Paper,83.66,2,0.0,8.6618
342,4,Second Class,Home Office,California,Chairs,271.307,3,0.0,412.3802
1011,7,Second Class,Consumer,Kentucky,Phones,2145.4706,6,0.15,-65.1348
977,6,First Class,Consumer,Virginia,Labels,231.4593,8,0.0,108.9996
245,0,First Class,Consumer,Utah,Labels,85.4222,4,0.0,25.8554
1071,1,Second Class,Consumer,Louisiana,Furnishings,58.9863,2,0.0,99.8834
720,0,Standard Class,Home Office,Michigan,Binders,34.4572,4,0.21,399.2789
1014,1,First Class,Consumer,Maryland,Supplies,83.9641,5,0.0,458.4469
575,1,Standard Class,Home Office,Pennsylvania,Binders,2059.6401,5,0.0,48.3364
1066,2,Second Class,Home Office,New York,Copiers,391.4495,1,0.01,165.4307
300,7,First Class,Consumer,Arkansas,Tables,70.1595,2,0.0,132.5674
553,0,Standard Class,Consumer,Ohio,Furnishings,413.7597,2,0.01,30.1366
1093,3,Standard Class,Consumer,New York,Chairs,86.9364,2,0.01,113.4278
1033,3,Standard Class,Home Office,Washington,Machines,29.3287,5,0.01,120.9492
790,4,Second Class,Home Office,Illinois,Furnishings,87.7877,5,0.0,16.8706
628,2,Same Day,Corporate,Illinois,Paper,30.3694,4,0.0,100.9918
135,2,Standard Class,Corporate,California,Binders,242.7369,6,0.0,59.3333
239,6,First Class,Corporate,New York,Paper,235.0616,2,0.0,284.0011
446,2,Second Class,Consumer,New York,Chairs,79.9838,3,0.0,60.7648
764,3,Standard Class,Consumer,New Hampshire,Phones,10.4769,4,0.01,144.6832
1014,1,Standard Class,Consumer,Iowa,Furnishings,50.3071,3,0.01,29.1046
1093,3,Second Class,Consumer,Oregon,Paper,248.0163,6,0.0,29.4441
342,3,Same Day,Consumer,Arizona,Binders,66.1858,2,0.0,227.541
726,3,Standard Class,Consumer,California,Phones,81.0663,5,0.01,68.3239
433,7,Standard Class,Consumer,Massachusetts,Tables,262.042,3,0.19,269.7636
791,1,Standard Class,Consumer,Georgia,Paper,61.461,2,0.0,-20.8681
1080,2,Standard Class,Corporate,California,Binders,0.836,2,0.0,8.9306
864,2,Standard Class,Home Office,Texas,Machines,55.2768,5,0.2,51.2366
865,4,Second Class,Consumer,Florida,Accessories,101.9154,7,0.0,138.0289
350,2,Standard Class,Corporate,Pennsylvania,Binders,79.9525,5,0.0,156.7332
276,3,Standard Class,Home Office,California,Accessories,0.836,3,0.0,-1069.4697
435,2,First Class,Consumer,California,Storage,614.8798,2,0.0,25.802
1030,6,First Class,Consumer,Pennsylvania,Accessories,69.9408,2,0.21,201.3207
405,6,Standard Class,Corporate,Texas,Supplies,58.2221,2,0.0,20.5096
601,7,First Class,Home Office,California,Binders,44.8332,7,0.19,39.1683
232,6,First Class,Corporate,New York,Accessories,333.6483,2,0.01,38.1247
724,6,Second Class,Consumer,Illinois,Paper,203.8933,2,0.0,68.0674
72,5,Second Class,Consumer,North Carolina,Phones,31.5026,2,0.21,196.4869
760,4,Standard Class,Corporate,South Carolina,Accessories,66.6137,2,0.0,44.3653
1093,6,Standard Class,Home Office,Ohio,Binders,19.9503,7,0.0,97.1338
228,6,First Class,Consumer,Washington,Binders,37.0013,2,0.01,150.396
321,1,First Class,Corporate,Louisiana,Art,229.3999,6,0.0,-61.0557
354,2,Standard Class,Corporate,Kentucky,Art,238.1017,2,0.0,68.2497
657,3,Second Class,Consumer,Ohio,Furnishings,15.2525,4,0.22,154.3822
384,3,Second Class,Consumer,California,Paper,62.9731,2,0.0,-16.532
1011,3,Second Class,Home Office,Colorado,Binders,23.7481,5,0.0,-61.5015
672,6,Second Class,Consumer,Wyoming,Tables,96.2372,3,0.0,139.3666
698,4,First Class,Consumer,Florida,Furnishings,93.4447,2,0.0,21.4469
513,5,Second Class,Corporate,Illinois,Art,0.836,8,0.0,29.8622
486,4,Second Class,Corporate,Ohio,Furnishings,0.836,4,0.0,13.7972
419,3,First Class,Consumer,New York,Storage,287.2762,2,0.2,22.698
635,2,Standard Class,Consumer,New York,Chairs,79.0624,6,0.01,30.3555
903,2,Second Class,Consumer,Pennsylvania,Envelopes,72.2134,5,0.01,32.9348
401,6,Standard Class,Consumer,Washington,Chairs,78.4692,6,0.2,-141.2325
1064,5,Same Day,Home Office,District of Columbia,Paper,3.1571,2,0.0,87.7034
781,0,Standard Class,Corporate,Washington,Supplies,114.7174,2,0.0,8.6103
1093,4,Same Day,Consumer,California,Labels,250.8551,2,0.0,478.131
1037,6,Standard Class,Corporate,California,Fasteners,87.5057,2,0.0,1003.0823
746,5,Same Day,Home Office,Pennsylvania,Paper,44.8701,6,0.28,99.2524
978,5,Same Day,Consumer,New Mexico,Binders,607.0358,2,0.0,2314.883
371,2,First Class,Corporate,New York,Phones,1597.0488,6,0.0,22.8144
306,4,Standard Class,Consumer,Texas,Art,78.6255,2,0.0,49.0618
1093,2,First Class,Home Office,Ohio,Binders,70.4901,6,0.0,102.5921
346,2,First Class,Consumer,Iowa,Art,24.4535,2,0.2,73.2184
1093,2,Standard Class,Corporate,California,Accessories,57.5196,6,0.2,19.9732
918,4,Standard Class,Consumer,New York,Envelopes,14.6903,6,0.19,412.8938
1093,4,Standard Class,Home Office,Pennsylvania,Phones,50.7082,4,0.0,15.3745
955,4,Second Class,Consumer,Nebraska,Supplies,89.5054,2,0.01,23.8113
1027,2,First Class,Consumer,Texas,Paper,604.5054,2,0.0,634.0503
404,4,Second Class,Consumer,California,Tables,79.2779,5,0.0,18.6361
400,1,Second Class,Consumer,Illinois,Furnishings,43.4823,7,0.0,60.5137
343,5,Standard Class,Consumer,Arizona,Accessories,60.1864,2,0.0,470.1332
702,6,Standard Class,Home Office,New York,Phones,56.3185,4,0.2,152.5482
1057,3,Second Class,Corporate,Florida,Bookcases,53.5744,8,0.01,3.2947
429,3,Standard Class,Consumer,California,Fasteners,1641.3141,6,0.0,366.6678
890,4,Same Day,Corporate,California,Supplies,90.6629,2,0.0,-3.1283
1017,3,Same Day,Corporate,New York,Art,83.413,6,0.0,23.306
1093,2,First Class,Corporate,California,Storage,56.4681,5,0.0,-24.7042
1061,0,Standard Class,Consumer,New York,Tables,47.9083,3,0.01,27.8382
696,5,Standard Class,Consumer,California,Labels,15.7167,2,0.21,137.9149
700,5,Same Day,Home Office,Nevada,Paper,83.5414,2,0.0,199.7015
1052,4,Standard Class,Consumer,Alabama,Accessories,62.9714,2,0.0,116.0706
1093,6,Standard Class,Home Office,California,Machines,72.1372,2,0.0,9.2477
1046,6,Second Class,Consumer,Illinois,Art,97.0678,2,0.0,-16.5642
1051,1,Standard Class,Home Office,Texas,Binders,29.1576,3,0.0,341.7921
728,4,First Class,Consumer,New Jersey,Storage,44.2988,2,0.0,13.9006
1071,5,Standard Class,Home Office,New Jersey,Furnishings,324.4338,2,0.62,8.5715
1093,3,Second Class,Corporate,Delaware,Storage,87.3821,5,0.01,37.9312
910,4,Standard Class,Corporate,Arizona,Appliances,47.7427,4,0.0,23.9218
78,4,Standard Class,Corporate,New York,Labels,94.9128,2,0.01,32.9792
428,6,Second Class,Consumer,Ohio,Envelopes,78.3487,2,0.2,74.2049
1080,3,Second Class,Consumer,Texas,Accessories,65.9649,4,0.0,39.7788
960,3,Standard Class,Consumer,Texas,Binders,70.8093,5,0.0,140.2488
1058,5,Second Class,Consumer,California,Furnishings,30.9738,2,0.01,114.0279
657,1,First Class,Corporate,Ohio,Paper,73.0504,7,0.0,1032.0997
778,3,Standard Class,Consumer,Utah,Phones,73.4927,3,0.01,28.2511
943,4,Standard Class,Consumer,Texas,Furnishings,80.333,2,0.2,20.9291
876,5,Second Class,Consumer,Oklahoma,Storage,645.6054,5,0.01,17.8635
482,3,Standard Class,Corporate,New York,Phones,41.6994,6,0.0,249.0064
459,3,Standard Class,Corporate,Massachusetts,Furnishings,1734.9604,2,0.68,94.7003
1004,3,Second Class,Consumer,Michigan,Furnishings,1093.6403,2,0.04,34.2133
1035,1,Standard Class,Consumer,Florida,Binders,2046.6389,6,0.0,8.2091
920,7,Standard Class,Home Office,Nebraska,Paper,624.207,2,0.0,1.1993
398,3,Second Class,Consumer,Washington,Binders,90.191,2,0.01,28.1973
985,2,Second Class,Consumer,Mississippi,Binders,274.2864,2,0.0,187.9644
742,6,Standard Class,Corporate,New York,Phones,556.0495,1,0.2,72.4028
546,1,Standard Class,Corporate,California,Phones,96.1977,2,0.0,73.0668
878,2,Standard Class,Home Office,New York,Supplies,616.7611,5,0.01,12.7117
1085,3,First Class,Consumer,Alabama,Accessories,105.9984,8,0.0,-65.5928
1093,6,Second Class,Consumer,California,Storage,1464.5031,2,0.01,32.6138
388,6,First Class,Corporate,California,Binders,37.0856,2,0.19,109.5129
741,3,Standard Class,Corporate,Maryland,Labels,63.3485,2,0.0,33.293
547,1,Standard Class,Consumer,Virginia,Furnishings,0.836,2,0.0,16.06
699,4,Standard Class,Consumer,New York,Furnishings,37.3828,5,0.2,112.0258
479,2,Standard Class,Consumer,Pennsylvania,Tables,109.7654,4,0.0,33.9381
207,3,Standard Class,Consumer,Michigan,Accessories,28.3502,5,0.0,407.5719
1093,6,Second Class,Corporate,Delaware,Accessories,59.742,6,0.01,49.3169
925,3,First Class,Home Office,California,Storage,48.3009,5,0.0,239.1053
435,1,First Class,Consumer,Rhode Island,Labels,90.703,8,0.21,27.8288
358,1,Standard Class,Corporate,Illinois,Chairs,811.6925,5,0.0,418.9982
996,4,Standard Class,Corporate,Minnesota,Phones,276.9282,3,0.76,268.7694
963,4,Standard Class,Consumer,Texas,Supplies,61.8881,5,0.0,16.6158
295,2,Standard Class,Consumer,Wisconsin,Furnishings,59.1934,5,0.19,560.0816
374,3,Standard Class,Corporate,California,Phones,83.1458,2,0.01,199.5452
1093,3,Second Class,Consumer,New York,Phones,27.0735,2,0.01,-1.1856
865,1,Standard Class,Consumer,Washington,Phones,676.4003,2,0.0,279.3615
948,2,First Class,Corporate,Pennsylvania,Phones,62.7752,5,0.01,142.5085
435,3,Second Class,Consumer,New York,Art,250.0911,5,0.0,-155.5375
358,3,Standard Class,Consumer,Oregon,Paper,43.3246,5,0.0,272.4791
987,5,Standard Class,Corporate,Ohio,Binders,69.6758,2,0.0,96.3181
1082,3,First Class,Corporate,California,Bookcases,62.1225,5,0.0,184.8656
890,0,Standard Class,Consumer,Illinois,Storage,91.9706,2,0.0,212.7269
380,3,Standard Class,Home Office,Louisiana,Art,45.7805,3,0.0,11.122
707,7,Second Class,Home Office,Maryland,Paper,613.1466,2,0.0,-2.1466
496,4,Standard Class,Home Office,California,Furnishings,164.0345,7,0.0,32.3493
360,3,Standard Class,Consumer,North Carolina,Art,130.9517,5,0.01,134.9588
392,0,Second Class,Consumer,New York,Chairs,102.4623,5,0.0,373.4515
1093,4,Same Day,Consumer,New Mexico,Furnishings,44.3604,2,0.0,14.8208
1060,3,Standard Class,Corporate,California,Bookcases,1173.631,2,0.01,231.3399
463,1,Standard Class,Corporate,Oregon,Chairs,62.9772,6,0.0,9.5331
760,6,Standard Class,Consumer,California,Labels,83.2286,2,0.0,91.2972
470,6,Standard Class,Consumer,Washington,Paper,104.8411,5,0.0,173.2121
889,3,Standard Class,Consumer,New York,Phones,47.4562,7,0.19,392.4322
997,6,Standard Class,Consumer,Ohio,Accessories,99.0725,5,0.0,405.2683
413,4,Standard Class,Consumer,Wyoming,Furnishings,35.1897,5,0.2,133.0767
488,4,Second Class,Corporate,Michigan,Phones,76.7342,2,0.0,8.5415
729,0,Standard Class,Corporate,New York,Binders,61.0291,3,0.0,216.7681
1020,2,Standard Class,Consumer,Florida,Furnishings,50.2602,2,0.0,437.1248
792,4,Same Day,Corporate,Florida,Appliances,1714.221,2,0.01,-15.7143
999,7,First Class,Corporate,California,Bookcases,48.1623,8,0.72,-130.9514
228,6,Second Class,Consumer,California,Accessories,74.3417,2,0.0,10.6328
424,5,Second Class,Consumer,California,Accessories,41.0948,7,0.0,94.0645
905,2,Standard Class,Consumer,Pennsylvania,Art,72.7103,5,0.19,35.0064
355,3,First Class,Consumer,New York,Binders,499.0018,5,0.01,292.7935
326,2,First Class,Corporate,Ohio,Bookcases,38.1537,2,0.0,9.456
1059,1,Standard Class,Consumer,North Carolina,Art,92.2683,6,0.0,5.2221
413,6,Standard Class,Corporate,Illinois,Chairs,37.9674,2,0.0,28.6121
923,6,Standard Class,Consumer,New York,Paper,49.2602,7,0.0,22.4836
1009,3,Standard Class,Corporate,California,Tables,91.3446,2,0.0,16.3345
388,2,Second Class,Consumer,Texas,Binders,102.5558,2,0.0,26.1244
1001,2,Standard Class,Consumer,South Carolina,Appliances,78.2561,7,0.0,28.0696
758,3,Standard Class,Consumer,Texas,Furnishings,189.6651,2,0.01,723.038
321,0,Standard Class,Consumer,Texas,Machines,267.6479,6,0.19,25.9027
984,4,Same Day,Corporate,Arkansas,Binders,429.2231,5,0.0,24.0424
471,2,Standard Class,Consumer,California,Phones,91.5394,6,0.0,126.0338
484,6,Second Class,Consumer,Rhode Island,Envelopes,60.1718,6,0.2,396.9402
358,6,Standard Class,Home Office,Colorado,Art,83.2085,7,0.0,25.4328
1012,2,Standard Class,Consumer,New York,Bookcases,60.2799,9,0.0,27.9459
612,5,Same Day,Consumer,Florida,Phones,81.1643,5,0.21,91.6636
1093,0,Same Day,Home Office,Ohio,Paper,91.8976,6,0.01,28.3097
719,4,Standard Class,Consumer,California,Tables,5193.7767,7,0.0,125.7687
0,4,Same Day,Home Office,Virginia,Phones,3.8094,2,0.01,10.8614
888,6,Standard Class,Consumer,Ohio,Chairs,83.2841,6,0.0,458.5129
462,4,Standard Class,Consumer,New York,Chairs,77.4626,6,0.0,166.3877
973,4,Standard Class,Corporate,California,Copiers,126.9953,2,0.01,47.9604
838,3,Standard Class,Consumer,New York,Fasteners,47.4498,3,0.01,100.6308
658,0,First Class,Corporate,South Carolina,Chairs,52.4516,6,0.0,33.1537
469,6,Second Class,Consumer,California,Furnishings,1713.262,2,0.0,11.2795
1093,2,Standard Class,Corporate,Texas,Binders,82.2059,4,0.01,99.747
428,3,Standard Class,Home Office,South Carolina,Storage,1528.1661,5,0.2,533.9131
921,6,First Class,Corporate,Colorado,Paper,230.9477,6,0.0,18.7342
1093,4,Standard Class,Consumer,New York,Paper,60.9864,2,0.25,81.7597
592,2,Standard Class,Corporate,Texas,Copiers,96.9811,6,0.0,16.9507
1040,3,Standard Class,Corporate,Arizona,Supplies,51.3001,5,0.0,19.0592
843,3,Standard Class,Home Office,Kansas,Paper,105.8255,5,0.0,3.4519
400,1,First Class,Corporate,Mississippi,Paper,73.9477,5,0.0,-339.7656
1069,4,First Class,Home Office,Washington,Fasteners,64.6871,2,0.0,364.8452
686,3,Standard Class,Consumer,District of Columbia,Art,69.3934,6,0.19,27.0415
1085,5,Standard Class,Corporate,Pennsylvania,Fasteners,59.5611,1,0.17,18.1324
1017,2,Standard Class,Corporate,New Mexico,Accessories,83.3277,7,0.0,49.0853
385,3,Standard Class,Corporate,New York,Storage,78.809,2,0.0,49.737
1049,1,First Class,Consumer,Kentucky,Storage,2031.2984,2,0.0,113.5439
374,3,First Class,Consumer,Utah,Chairs,69.6599,7,0.0,772.7207
646,1,First Class,Consumer,Virginia,Bookcases,87.6101,4,0.0,361.2144
429,6,Standard Class,Corporate,California,Paper,18.1246,6,0.0,215.025
113,0,Second Class,Home Office,California,Binders,58.5735,2,0.0,27.1604
1093,0,Standard Class,Consumer,California,Accessories,253.6807,2,0.0,22.2211
344,6,Standard Class,Home Office,Washington,Art,57.984,7,0.0,41.1426
710,3,Second Class,Consumer,North Carolina,Chairs,47.3513,2,0.0,142.586
820,2,First Class,Corporate,New York,Paper,476.335,6,0.0,162.3548
916,1,First Class,Consumer,Louisiana,Fasteners,640.7295,5,0.0,26.2691
1040,6,Standard Class,Corporate,New Jersey,Envelopes,1692.3242,6,0.0,134.7213
1093,7,Standard Class,Home Office,California,Fasteners,75.5449,2,0.0,30.8554
318,2,Second Class,Corporate,Ohio,Accessories,52.8486,5,0.01,406.1822
708,3,Standard Class,Consumer,California,Furnishings,76.5039,6,0.01,25.6869
275,5,Standard Class,Home Office,Kentucky,Art,54.6975,4,0.0,37.703
1036,5,Same Day,Corporate,New York,Furnishings,623.7116,1,0.21,60.6348
1076,2,Standard Class,Home Office,Texas,Paper,93.4968,2,0.0,278.4534
417,5,Standard Class,Consumer,Nevada,Bookcases,70.8805,6,0.0,6.2247
369,2,Standard Class,Consumer,Georgia,Binders,243.8178,2,0.0,126.9717
599,2,Standard Class,Corporate,California,Art,1583.2134,1,0.0,24.7374
236,6,First Class,Consumer,California,Supplies,252.3537,5,0.0,-150.7431
635,6,Standard Class,Consumer,Colorado,Copiers,47.0675,2,0.19,51.5551
568,6,Standard Class,Home Office,Ohio,Phones,282.8264,8,0.2,23.5864
230,6,Second Class,Corporate,Texas,Art,68.6553,6,0.19,39.9728
220,3,Standard Class,Consumer,Massachusetts,Tables,85.4164,2,0.0,-139.1515
988,6,Second Class,Home Office,New Hampshire,Fasteners,604.6558,3,0.19,19.5902
454,5,Second Class,Home Office,Texas,Fasteners,73.418,7,0.0,124.96
938,6,Standard Class,Consumer,Oregon,Paper,1239.7566,7,0.0,81.7984
133,2,Standard Class,Home Office,Ohio,Art,49.1826,2,0.0,21.8913
410,4,Second Class,Corporate,California,Phones,270.2368,5,0.01,78.4834
955,6,Second Class,Corporate,Wisconsin,Accessories,69.2816,2,0.0,19.3656
666,1,Standard Class,Corporate,California,Phones,46.4795,2,0.2,75.181
1093,5,Second Class,Corporate,Illinois,Furnishings,96.7482,5,0.0,16.669
813,3,First Class,Consumer,Texas,Tables,96.3427,5,0.0,46.816
235,5,Standard Class,Corporate,California,Binders,73.9475,6,0.0,5.5179
1004,5,Standard Class,Consumer,Texas,Art,158.3611,5,0.0,187.4952
864,6,Second Class,Consumer,Wisconsin,Furnishings,775.7264,5,0.0,165.7754
695,1,First Class,Corporate,New York,Phones,8.162,3,0.0,24.0451
938,2,Standard Class,Consumer,South Carolina,Appliances,71.8613,2,0.0,105.5966
995,1,Standard Class,Consumer,Delaware,Chairs,79.8609,2,0.0,17.9294
1093,4,Standard Class,Corporate,Ohio,Binders,24.4502,2,0.21,-76.146
1080,4,Standard Class,Consumer,Washington,Furnishings,674.7192,5,0.0,2040.8208
649,3,Same Day,Corporate,Pennsylvania,Storage,102.1966,1,0.19,279.6296
949,4,First Class,Corporate,Texas,Supplies,43.5793,3,0.0,31.8833
362,0,Second Class,Consumer,Nevada,Tables,285.0746,5,0.0,35.4671
923,6,Standard Class,Consumer,Wisconsin,Furnishings,70.3183,3,0.0,10.5837
429,6,Standard Class,Consumer,Pennsylvania,Labels,92.8412,6,0.0,455.9999
1093,6,Standard Class,Corporate,Oklahoma,Supplies,40.5824,5,0.0,23.9012
412,6,Standard Class,Corporate,New York,Art,426.6802,2,0.21,305.9957
1055,3,Standard Class,Consumer,Virginia,Fasteners,69.5538,3,0.0,410.5628
1025,1,Standard Class,Consumer,Florida,Accessories,521.3406,5,0.2,292.7512
1057,6,First Class,Consumer,California,Accessories,234.0273,8,0.01,2.5211
974,6,First Class,Consumer,California,Bookcases,249.4541,7,0.01,400.9282
1093,5,Second Class,Consumer,New Hampshire,Art,87.0217,2,0.0,-140.8415
345,2,Standard Class,Corporate,Ohio,Paper,250.3511,1,0.0,-15.3065
813,3,Standard Class,Corporate,Washington,Paper,84.6623,2,0.01,-2.5465
875,2,Standard Class,Consumer,Texas,Supplies,78.8595,2,0.19,124.7527
1072,5,First Class,Home Office,New York,Machines,82.4652,2,0.0,65.7534
671,2,Same Day,Corporate,New York,Binders,53.8786,9,0.0,138.8967
19,7,Same Day,Consumer,California,Binders,94.5839,8,0.2,83.676
994,6,Standard Class,Consumer,Minnesota,Tables,700.6978,2,0.21,110.2981
