order_day_index,ship_delay_days,Ship Mode,Segment,State,Sub-Category,Sales,Quantity,Discount,Profit
1065,4,Standard Class,Consumer,California,Paper,39.0405,3,0.0,14.9629
1050,4,Standard Class,Consumer,Texas,Binders,3.3746,2,0.2,13.3255
608,4,Standard Class,Consumer,California,Paper,111.0156,3,0.0,2.2581
1038,5,Standard Class,Consumer,California,Paper,41.1241,3,0.0,7.6606
1038,4,Standard Class,Consumer,California,Paper,0.836,2,0.0,-0.6774
998,4,Standard Class,Consumer,California,Phones,118.3159,3,0.2,44.5121
1093,4,Standard Class,Consumer,California,Accessories,86.5578,3,0.0,4.8192
1082,4,Standard Class,Consumer,California,Paper,24.6245,3,0.2,-3.1385
901,4,Standard Class,Consumer,California,Phones,350.5207,3,0.2,-5.3549
983,4,Standard Class,Consumer,California,Paper,0.836,2,0.0,-5.8957
976,4,Standard Class,Consumer,California,Paper,110.8942,3,0.0,13.848
1023,3,Standard Class,Consumer,California,Binders,70.2605,2,0.2,11.0528
1034,4,Standard Class,Consumer,California,Binders,9.728,2,0.2,6.7619
1013,4,Standard Class,Consumer,California,Art,31.5765,2,0.0,6.0869
997,4,Standard Class,Consumer,Texas,Binders,11.8789,2,0.2,16.9552
1028,4,Standard Class,Consumer,Pennsylvania,Chairs,18.1187,3,0.7,-30.1067
1021,4,Standard Class,Consumer,California,Paper,12.1106,3,0.0,9.0636
1070,3,Standard Class,Consumer,Texas,Binders,0.836,3,0.7,-22.0219
305,3,Standard Class,Consumer,Texas,Binders,24.5483,3,0.2,-5.3742
766,5,Standard Class,Consumer,California,Paper,75.4982,3,0.0,7.33
1039,4,Standard Class,Consumer,California,Storage,93.6216,3,0.0,16.1997
392,4,Standard Class,Consumer,California,Binders,3.1168,2,0.2,-3.8853
1006,4,Standard Class,Consumer,California,Phones,48.9106,3,0.0,7.964
353,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,-6.9826
1049,4,Standard Class,Consumer,Pennsylvania,Binders,26.7702,3,0.2,-4.4758
1056,5,Standard Class,Consumer,California,Paper,22.4827,2,0.0,1.1826
241,4,Standard Class,Consumer,Texas,Binders,5.2604,3,0.2,-0.0937
1078,4,Standard Class,Consumer,Texas,Binders,93.5343,2,0.2,1.6498
1033,4,Standard Class,Consumer,Texas,Binders,13.4478,2,0.2,9.6324
1058,4,Standard Class,Consumer,California,Paper,32.3914,3,0.0,9.2021
1002,4,Standard Class,Consumer,California,Binders,0.836,3,0.2,18.561
1054,4,Standard Class,Consumer,California,Paper,43.7384,2,0.0,6.7985
687,4,Standard Class,Consumer,California,Chairs,199.17,3,0.2,31.4865
965,4,Standard Class,Consumer,California,Paper,38.4961,3,0.0,13.512
286,4,Standard Class,Consumer,Texas,Binders,38.1099,2,0.2,-14.4574
1028,4,Standard Class,Consumer,Texas,Binders,16.7369,2,0.2,-4.7135
1044,3,Standard Class,Consumer,California,Phones,162.6239,3,0.0,43.6372
1039,4,Standard Class,Consumer,Texas,Binders,0.981,2,0.2,1.7852
652,4,Standard Class,Consumer,California,Phones,187.7284,3,0.0,62.3499
697,4,Standard Class,Consumer,California,Phones,362.754,3,0.2,-3.2325
342,2,Second Class,Consumer,California,Paper,51.1115,3,0.0,10.5969
609,4,Standard Class,Consumer,California,Phones,152.3926,3,0.0,53.2641
1016,4,Standard Class,Consumer,California,Art,1.3991,2,0.0,-5.573
268,3,Standard Class,Consumer,Texas,Binders,7.3617,2,0.2,3.9276
1007,4,Standard Class,Consumer,California,Binders,26.5849,3,0.2,20.4267
676,5,Standard Class,Consumer,California,Phones,205.6688,3,0.0,-21.7384
328,4,Standard Class,Consumer,Texas,Binders,0.836,3,0.7,-225.0311
1032,3,Standard Class,Consumer,California,Binders,18.4285,2,0.2,6.7589
953,4,Standard Class,Consumer,California,Paper,81.1316,3,0.0,10.3067
1050,4,Standard Class,Consumer,California,Binders,35.6428,2,0.2,9.3419
1035,4,Standard Class,Consumer,California,Paper,21.3001,3,0.0,7.8217
1055,4,Standard Class,Consumer,California,Paper,28.6044,3,0.0,5.1114
1093,4,Standard Class,Consumer,Texas,Binders,33.0612,3,0.2,2.0095
325,4,Standard Class,Consumer,California,Paper,49.0823,3,0.0,13.3311
1061,4,Standard Class,Consumer,California,Paper,19.9374,3,0.0,0.5811
1037,4,Standard Class,Consumer,California,Binders,20.7813,3,0.2,3.1278
1002,4,Standard Class,Consumer,California,Art,0.836,2,0.0,-1.8901
1072,3,Standard Class,Consumer,California,Phones,270.6749,3,0.0,24.7255
1056,4,Standard Class,Consumer,California,Phones,176.8523,3,0.2,14.3878
1018,4,Standard Class,Consumer,California,Binders,0.836,2,0.0,-4.7356
1045,4,Standard Class,Consumer,California,Binders,27.5122,3,0.2,19.7934
980,4,Standard Class,Consumer,Pennsylvania,Binders,34.5726,3,0.2,-1.7251
1073,4,Standard Class,Consumer,California,Paper,106.9687,3,0.0,10.1327
1054,5,Standard Class,Consumer,California,Paper,23.6137,3,0.0,5.1233
921,4,Standard Class,Consumer,California,Phones,560.3457,3,0.0,99.5982
1009,4,Standard Class,Consumer,Texas,Binders,12.0358,2,0.2,5.1459
1027,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,-8.4529
285,4,Standard Class,Consumer,Pennsylvania,Binders,11.232,3,0.2,-5.6249
1074,4,Standard Class,Consumer,California,Binders,38.594,3,0.2,6.3206
985,4,Standard Class,Consumer,Pennsylvania,Binders,24.1977,2,0.2,-4.3989
1050,5,Standard Class,Consumer,California,Paper,17.1811,2,0.0,5.3454
1066,4,Standard Class,Consumer,California,Paper,11.678,2,0.0,7.2403
1078,4,Standard Class,Consumer,California,Paper,12.9789,2,0.0,7.6009
1060,3,Standard Class,Consumer,California,Paper,8.3525,3,0.0,14.7874
1046,4,Standard Class,Consumer,California,Art,12.4793,2,0.0,1.9969
1015,4,Standard Class,Consumer,California,Paper,6.9815,3,0.2,0.0453
719,4,Standard Class,Consumer,California,Phones,449.8782,3,0.0,29.5778
262,4,Standard Class,Consumer,Texas,Binders,22.2648,2,0.2,-4.2888
998,4,Standard Class,Consumer,Texas,Binders,11.2287,2,0.2,-10.5245
282,4,Standard Class,Consumer,Texas,Binders,20.2114,2,0.7,-0.2176
1060,4,Standard Class,Consumer,California,Paper,0.836,2,0.0,0.2359
1082,4,Standard Class,Consumer,California,Paper,0.836,3,0.0,6.2087
744,4,Standard Class,Consumer,California,Paper,68.0461,3,0.0,-1.0422
1016,4,Standard Class,Consumer,California,Paper,38.0105,3,0.0,10.4305
977,4,Standard Class,Consumer,California,Art,14.3836,2,0.0,1.3377
1088,4,Standard Class,Consumer,California,Phones,164.3298,3,0.2,47.9587
610,4,Standard Class,Consumer,Texas,Chairs,326.0497,3,0.2,-67.3647
251,4,Standard Class,Consumer,California,Paper,113.1043,3,0.0,13.1261
322,4,Standard Class,Consumer,Texas,Binders,47.3877,3,0.2,-0.7554
1043,4,Standard Class,Consumer,California,Binders,0.836,2,0.0,-5.027
944,4,Standard Class,Consumer,California,Storage,201.1641,3,0.0,82.5416
1047,4,Standard Class,Consumer,California,Paper,41.8381,3,0.0,15.9507
347,4,Standard Class,Consumer,Texas,Binders,20.2329,2,0.7,-4.87
1046,4,Standard Class,Consumer,California,Phones,63.1919,3,0.2,4.3708
273,4,Standard Class,Consumer,Texas,Binders,38.0551,3,0.2,1.2544
362,4,Standard Class,Consumer,California,Binders,0.836,3,0.2,7.3257
1052,4,Standard Class,Consumer,California,Art,6.8889,2,0.2,8.9399
290,4,Standard Class,Consumer,Texas,Binders,27.7868,2,0.2,-10.6472
333,4,Standard Class,Consumer,Texas,Binders,23.8855,2,0.7,1.9021
1054,4,Standard Class,Consumer,California,Chairs,230.6283,3,0.2,28.7044
1004,4,Standard Class,Consumer,California,Binders,8.9929,2,0.2,7.6546
1024,4,Standard Class,Consumer,Texas,Binders,27.3893,3,0.2,-0.5354
1048,4,Standard Class,Consumer,California,Binders,0.836,2,0.2,-2.2823
1026,4,Standard Class,Consumer,California,Paper,10.18,2,0.0,-2.8307
273,2,Second Class,Consumer,California,Phones,109.336,2,0.2,1.054
284,3,Standard Class,Consumer,Texas,Binders,24.0765,2,0.2,0.7277
715,5,Standard Class,Consumer,California,Paper,11.7539,3,0.0,12.8563
1030,4,Standard Class,Consumer,California,Chairs,527.4358,3,0.2,12.726
1032,4,Standard Class,Consumer,Texas,Binders,18.9101,2,0.7,-21.4986
1073,4,Standard Class,Consumer,California,Paper,25.3789,3,0.2,4.7979
1093,5,Standard Class,Consumer,California,Paper,25.964,3,0.0,11.6139
206,4,Standard Class,Consumer,Texas,Binders,39.2655,2,0.2,4.5265
1028,4,Standard Class,Consumer,California,Paper,9.9197,2,0.0,7.0036
977,4,Standard Class,Consumer,Texas,Binders,9.4575,2,0.2,-10.5734
1055,4,Standard Class,Consumer,California,Paper,34.138,3,0.0,6.5885
1029,4,Standard Class,Consumer,California,Paper,21.7151,2,0.0,12.1609
1003,4,Standard Class,Consumer,California,Furnishings,19.0903,3,0.0,4.4867
686,4,Standard Class,Consumer,California,Paper,38.0341,3,0.0,8.5163
629,4,Standard Class,Consumer,California,Storage,131.7711,3,0.0,55.8164
1021,4,Standard Class,Consumer,California,Phones,165.6995,3,0.2,-3.6294
1080,4,Standard Class,Consumer,Pennsylvania,Binders,14.4773,2,0.2,17.0984
628,4,Standard Class,Consumer,California,Phones,59.2658,3,0.2,63.4787
320,4,Standard Class,Consumer,California,Binders,11.4714,2,0.2,2.0236
1063,4,Standard Class,Consumer,California,Paper,80.8295,3,0.0,1.218
1027,4,Standard Class,Consumer,California,Phones,98.9613,3,0.0,63.9939
1034,4,Standard Class,Consumer,California,Paper,0.836,3,0.0,6.7044
717,4,Standard Class,Consumer,California,Phones,350.5467,3,0.2,20.2442
1006,4,Standard Class,Consumer,California,Paper,13.996,2,0.0,-4.6432
1055,4,Standard Class,Consumer,Texas,Binders,17.0573,2,0.2,-0.5353
268,4,Standard Class,Consumer,California,Paper,28.4881,3,0.0,9.1502
342,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.7,-12.0569
1016,4,Standard Class,Consumer,California,Paper,48.6465,3,0.2,-3.8765
992,4,Standard Class,Consumer,California,Binders,82.4479,2,0.0,9.572
1063,4,Standard Class,Consumer,Texas,Binders,17.9454,2,0.2,-2.3754
1035,4,Standard Class,Consumer,California,Paper,65.5659,3,0.0,1.5371
216,3,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,-3.253
989,4,Standard Class,Consumer,California,Paper,3.6634,3,0.0,13.8632
1075,4,Standard Class,Consumer,California,Binders,0.836,2,0.2,2.5108
1022,4,Standard Class,Consumer,California,Binders,22.1725,3,0.2,13.4471
1015,4,Standard Class,Consumer,California,Phones,412.8045,3,0.0,105.7563
1043,4,Standard Class,Consumer,Texas,Binders,11.3182,3,0.2,-2.6671
186,3,Standard Class,Consumer,California,Phones,174.9777,3,0.2,31.5635
1040,3,Standard Class,Consumer,California,Paper,0.836,2,0.0,10.8839
1068,4,Standard Class,Consumer,California,Binders,8.3765,3,0.2,-2.0459
990,4,Standard Class,Consumer,California,Paper,7.4081,2,0.0,1.0667
1043,4,Standard Class,Consumer,California,Paper,141.4651,3,0.0,15.346
1022,4,Standard Class,Consumer,California,Paper,14.2487,2,0.0,7.7934
1070,4,Standard Class,Consumer,California,Paper,43.3423,2,0.0,-0.2425
1040,4,Standard Class,Consumer,California,Paper,35.9206,2,0.0,11.7269
1063,4,Standard Class,Consumer,Texas,Binders,15.2889,3,0.2,-1.4539
653,4,Standard Class,Consumer,California,Phones,363.7234,3,0.0,34.6715
1004,4,Standard Class,Consumer,Pennsylvania,Binders,40.0603,2,0.7,-12.5254
273,4,Standard Class,Consumer,Texas,Chairs,22.8395,3,0.7,-13.0846
1046,4,Standard Class,Consumer,California,Paper,30.8754,3,0.2,15.0596
665,4,Standard Class,Consumer,California,Chairs,577.7673,3,0.2,-67.504
1093,4,Standard Class,Consumer,California,Paper,161.4799,3,0.0,28.4252
1022,4,Standard Class,Consumer,Texas,Binders,23.2217,2,0.2,9.2825
1020,4,Standard Class,Consumer,California,Phones,129.0535,2,0.2,71.2915
270,4,Standard Class,Consumer,California,Phones,270.2707,3,0.0,19.3243
1073,4,Standard Class,Consumer,Texas,Binders,37.3016,3,0.2,5.4738
1027,4,Standard Class,Consumer,California,Paper,102.0872,3,0.0,6.2188
976,4,Standard Class,Consumer,Pennsylvania,Binders,12.4683,3,0.2,-4.3309
264,4,Standard Class,Consumer,California,Paper,31.2767,2,0.0,-2.5465
655,4,Standard Class,Consumer,California,Storage,141.2785,3,0.0,71.5152
1014,4,Standard Class,Consumer,Pennsylvania,Binders,9.7887,2,0.2,-1.4752
1064,4,Standard Class,Consumer,California,Storage,133.0227,3,0.0,13.6405
1007,4,Standard Class,Consumer,California,Paper,14.1064,3,0.0,15.1853
1023,4,Standard Class,Consumer,California,Paper,16.1065,3,0.0,19.1676
1071,4,Standard Class,Consumer,California,Binders,30.8827,2,0.2,8.0978
1019,4,Standard Class,Consumer,California,Paper,103.9433,3,0.0,16.6218
982,4,Standard Class,Consumer,California,Paper,27.4802,3,0.0,4.1432
1093,4,Standard Class,Consumer,California,Phones,74.7867,3,0.2,9.9533
703,4,Standard Class,Consumer,California,Storage,114.0396,3,0.0,53.7683
709,4,Standard Class,Consumer,California,Phones,274.57,3,0.2,-0.2725
1018,4,Standard Class,Consumer,Texas,Binders,25.1179,2,0.2,-7.3156
1026,5,Standard Class,Consumer,California,Paper,7.7808,2,0.0,9.3546
392,4,Standard Class,Consumer,Pennsylvania,Binders,0.836,3,0.2,-1.8751
322,2,First Class,Consumer,California,Binders,2.5237,2,0.2,5.2933
1022,4,Standard Class,Consumer,California,Paper,58.9716,3,0.0,3.4906
362,4,Standard Class,Consumer,Texas,Binders,35.8773,2,0.2,-5.0993
272,3,Standard Class,Consumer,California,Binders,10.4687,3,0.2,4.908
989,4,Standard Class,Consumer,California,Paper,15.3479,2,0.0,10.8982
976,4,Standard Class,Consumer,California,Binders,0.836,2,0.2,13.5508
243,4,Standard Class,Consumer,Texas,Binders,9.7669,2,0.8,10.4465
705,5,Standard Class,Consumer,California,Paper,15.944,3,0.0,4.7072
1020,4,Standard Class,Consumer,California,Paper,54.8335,2,0.0,-1.5297
983,4,Standard Class,Consumer,California,Binders,16.7856,2,0.2,23.7184
1009,4,Standard Class,Consumer,California,Paper,39.8415,3,0.0,14.1535
996,4,Standard Class,Consumer,California,Paper,39.8548,3,0.0,14.0997
328,4,Standard Class,Consumer,Texas,Binders,15.0865,2,0.7,0.0409
1042,4,Standard Class,Consumer,California,Storage,44.921,3,0.0,8.5602
995,4,Standard Class,Consumer,California,Binders,0.836,2,0.2,-1.9475
309,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.7,0.0568
253,4,Standard Class,Consumer,California,Paper,22.6711,3,0.0,23.0662
998,2,First Class,Consumer,California,Paper,48.2516,3,0.0,9.8043
1021,4,Standard Class,Consumer,California,Phones,241.8476,3,0.0,55.6263
318,4,Standard Class,Consumer,California,Phones,51.3769,3,0.2,-0.9999
972,4,Standard Class,Consumer,California,Art,20.9596,2,0.0,2.5479
1057,4,Standard Class,Consumer,California,Paper,10.8823,3,0.0,6.6294
713,4,Standard Class,Consumer,California,Paper,182.8758,3,0.0,14.2914
1038,4,Standard Class,Consumer,California,Paper,9.1588,2,0.0,2.4938
1030,4,Standard Class,Consumer,California,Paper,33.8798,3,0.0,14.6952
1055,4,Standard Class,Consumer,California,Phones,218.9574,3,0.0,77.3248
1021,4,Standard Class,Consumer,California,Paper,11.1764,2,0.2,-8.8682
1031,4,Standard Class,Consumer,California,Binders,26.1314,3,0.2,-15.0128
297,4,Standard Class,Consumer,California,Phones,163.3736,3,0.2,29.1703
1062,4,Standard Class,Consumer,Texas,Binders,24.0354,2,0.2,5.55
1002,4,Standard Class,Consumer,California,Binders,32.0408,2,0.2,0.91
352,3,Standard Class,Consumer,Texas,Phones,248.9168,3,0.2,55.7608
1008,4,Standard Class,Consumer,California,Accessories,229.6251,3,0.0,25.2073
683,4,Standard Class,Consumer,Texas,Chairs,81.9831,3,0.2,-27.4213
1001,4,Standard Class,Consumer,California,Binders,38.1072,2,0.2,5.8571
1069,4,Standard Class,Consumer,California,Paper,13.3062,2,0.2,0.1096
372,4,Standard Class,Consumer,Texas,Binders,27.9839,2,0.2,-5.3509
624,4,Standard Class,Consumer,Texas,Chairs,125.7553,3,0.2,-12.8102
925,4,Standard Class,Consumer,California,Phones,56.3984,3,0.0,61.5082
1064,4,Standard Class,Consumer,California,Paper,40.8891,3,0.0,12.7565
1059,4,Standard Class,Consumer,California,Binders,24.5376,2,0.2,-0.2147
1093,4,Standard Class,Consumer,California,Paper,10.7057,3,0.0,0.4378
1026,4,Standard Class,Consumer,California,Paper,48.314,2,0.2,0.8724
684,4,Standard Class,Consumer,California,Phones,295.4263,3,0.0,80.1511
1024,4,Standard Class,Consumer,California,Binders,40.634,3,0.2,-10.0349
718,5,Standard Class,Consumer,California,Phones,420.8133,3,0.0,60.9392
922,4,Standard Class,Consumer,California,Binders,2.8941,2,0.2,-0.9102
299,4,Standard Class,Consumer,Texas,Binders,5.8952,2,0.2,-2.6813
1035,4,Standard Class,Consumer,California,Phones,25.6715,3,0.2,13.5328
985,4,Standard Class,Consumer,Pennsylvania,Binders,0.8977,2,0.2,1.1572
1009,4,Standard Class,Consumer,California,Phones,350.0983,3,0.0,22.4158
1048,4,Standard Class,Consumer,California,Binders,56.2272,3,0.2,18.89
1078,4,Standard Class,Consumer,California,Paper,15.6051,3,0.2,0.8527
248,4,Standard Class,Consumer,Texas,Binders,22.46,2,0.8,-3.1499
1019,4,Standard Class,Consumer,California,Furnishings,69.3576,3,0.0,2.0338
1016,4,Standard Class,Consumer,California,Binders,25.2413,2,0.2,-4.8025
976,4,Standard Class,Consumer,California,Paper,0.836,2,0.0,24.9875
295,4,Standard Class,Consumer,California,Paper,41.1743,2,0.0,1.4407
1060,4,Standard Class,Consumer,California,Paper,2.0188,2,0.0,19.8149
1055,4,Standard Class,Consumer,California,Phones,235.4177,3,0.0,25.612
1016,4,Standard Class,Consumer,Pennsylvania,Binders,46.5454,2,0.2,4.3923
1057,5,Standard Class,Consumer,California,Paper,17.3239,2,0.0,8.0874
1064,4,Standard Class,Consumer,California,Paper,0.836,2,0.0,4.3517
228,4,Standard Class,Consumer,California,Paper,12.5651,2,0.0,12.5986
1000,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,-3.1654
1057,4,Standard Class,Consumer,California,Phones,77.3164,3,0.2,9.7817
1030,4,Standard Class,Consumer,California,Binders,7.2417,2,0.2,16.5556
1014,4,Standard Class,Consumer,California,Binders,20.0765,2,0.2,6.1049
991,4,Standard Class,Consumer,California,Phones,175.5075,3,0.0,13.7918
1003,4,Standard Class,Consumer,Pennsylvania,Binders,4.1407,2,0.2,-2.2137
714,5,Standard Class,Consumer,California,Furnishings,38.1997,3,0.0,18.8697
291,4,Standard Class,Consumer,Texas,Binders,53.218,2,0.7,2.7714
311,4,Standard Class,Consumer,Texas,Binders,15.3827,2,0.2,0.8821
1021,4,Standard Class,Consumer,California,Paper,178.2848,3,0.0,19.6854
351,3,Standard Class,Consumer,California,Phones,67.6087,3,0.0,3.6828
1038,4,Standard Class,Consumer,Texas,Binders,15.9313,2,0.2,-5.2127
329,4,Standard Class,Consumer,Texas,Binders,14.0389,2,0.2,6.0796
1029,4,Standard Class,Consumer,California,Paper,0.836,2,0.0,-3.2609
1093,4,Standard Class,Consumer,California,Binders,12.0901,2,0.2,8.7393
1019,4,Standard Class,Consumer,California,Paper,3.4541,3,0.2,10.4808
1011,4,Standard Class,Consumer,California,Phones,400.9559,3,0.0,38.3159
251,4,Standard Class,Consumer,Pennsylvania,Binders,56.0072,3,0.7,-17.1028
276,4,Standard Class,Consumer,Texas,Binders,27.6363,3,0.2,-4.1283
1071,4,Standard Class,Consumer,California,Paper,32.6632,2,0.0,24.9669
1007,4,Standard Class,Consumer,Texas,Binders,16.6344,2,0.2,0.0916
387,4,Standard Class,Consumer,California,Binders,38.4538,2,0.2,3.259
968,4,Standard Class,Consumer,California,Paper,24.9209,3,0.0,3.5818
988,4,Standard Class,Consumer,Texas,Binders,47.1671,3,0.2,-4.2352
979,4,Standard Class,Consumer,California,Phones,318.2897,3,0.2,38.7889
1028,5,Standard Class,Consumer,California,Paper,22.5568,3,0.0,14.88
641,4,Standard Class,Consumer,Texas,Chairs,348.9161,3,0.2,-16.1242
1030,4,Standard Class,Consumer,California,Phones,87.4305,3,0.0,-4.3756
1047,4,Standard Class,Consumer,California,Paper,11.2845,3,0.0,5.2372
1034,4,Standard Class,Consumer,California,Paper,45.886,3,0.0,10.2938
1045,4,Standard Class,Consumer,California,Paper,156.8891,3,0.0,9.4807
1049,4,Standard Class,Consumer,California,Binders,39.1549,3,0.2,4.0073
220,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,7.8562
1000,4,Standard Class,Consumer,California,Binders,12.8603,2,0.2,4.9932
638,4,Standard Class,Consumer,California,Storage,167.4874,3,0.0,29.9404
1036,4,Standard Class,Consumer,California,Paper,131.9403,3,0.0,15.198
1052,4,Standard Class,Consumer,Texas,Binders,25.6561,2,0.7,-5.938
1035,4,Standard Class,Consumer,California,Paper,15.6624,3,0.0,15.9895
1029,3,Standard Class,Consumer,California,Paper,16.6724,2,0.0,10.7275
1042,4,Standard Class,Consumer,California,Paper,55.8375,2,0.0,1.1667
1077,4,Standard Class,Consumer,Texas,Binders,8.1441,2,0.2,-2.3591
1042,4,Standard Class,Consumer,California,Paper,47.2223,2,0.0,2.1531
357,4,Standard Class,Consumer,California,Phones,96.8308,3,0.2,-12.5308
1084,5,Standard Class,Consumer,California,Paper,131.7467,3,0.0,22.8951
1031,4,Standard Class,Consumer,California,Binders,0.836,2,0.2,12.178
698,5,Standard Class,Consumer,California,Paper,99.5107,3,0.0,13.8137
1093,4,Standard Class,Consumer,Texas,Binders,30.9753,2,0.2,-10.8777
402,4,Standard Class,Consumer,Texas,Binders,26.6275,2,0.2,-17.6806
1029,5,Standard Class,Consumer,California,Paper,49.8477,2,0.0,16.5991
1093,4,Standard Class,Consumer,California,Furnishings,25.717,3,0.2,6.2528
1013,3,Standard Class,Consumer,California,Phones,155.6334,3,0.2,20.799
272,4,Standard Class,Consumer,Texas,Binders,20.5259,2,0.7,-3.648
992,4,Standard Class,Consumer,Pennsylvania,Binders,42.7899,2,0.2,4.2251
1038,5,Standard Class,Consumer,California,Furnishings,46.4075,3,0.0,11.5828
1046,4,Standard Class,Consumer,California,Paper,34.061,2,0.2,14.0729
1043,4,Standard Class,Consumer,California,Paper,41.8142,3,0.2,9.2443
1023,4,Standard Class,Consumer,California,Paper,53.2361,2,0.2,4.4528
983,4,Standard Class,Consumer,California,Binders,18.7748,2,0.2,18.7259
1055,4,Standard Class,Consumer,California,Phones,156.093,3,0.0,87.9459
985,3,Standard Class,Consumer,California,Paper,33.4585,2,0.0,-0.3792
335,4,Standard Class,Consumer,California,Binders,96.6248,3,0.2,2.3798
1083,4,Standard Class,Consumer,California,Binders,18.223,2,0.2,-6.3384
960,4,Standard Class,Consumer,California,Paper,9.9439,2,0.0,2.1592
703,5,Standard Class,Consumer,California,Phones,271.2868,3,0.0,32.5678
998,4,Standard Class,Consumer,Texas,Binders,0.836,3,0.7,-62.1554
1048,4,Standard Class,Consumer,California,Art,7.2665,2,0.0,-4.6937
1083,4,Standard Class,Consumer,Texas,Binders,29.9734,2,0.2,9.6199
314,4,Standard Class,Consumer,California,Accessories,226.5929,3,0.0,42.8827
237,4,Standard Class,Consumer,Pennsylvania,Binders,20.867,3,0.7,4.5834
687,4,Standard Class,Consumer,California,Phones,314.9038,3,0.0,57.1589
1064,4,Standard Class,Consumer,California,Paper,174.7948,3,0.0,5.2459
1065,4,Standard Class,Consumer,California,Phones,116.8402,3,0.0,103.3654
681,5,Standard Class,Consumer,California,Storage,39.1992,3,0.0,18.9463
1050,4,Standard Class,Consumer,California,Binders,16.7,2,0.2,4.9414
361,4,Standard Class,Consumer,Texas,Binders,23.8274,2,0.2,7.2804
993,4,Standard Class,Consumer,Pennsylvania,Binders,14.791,2,0.2,-1.2265
1020,4,Standard Class,Consumer,Texas,Binders,2.6878,3,0.2,35.594
354,4,Standard Class,Consumer,Texas,Binders,20.118,2,0.7,-14.9199
1087,5,Standard Class,Consumer,California,Furnishings,6.2557,3,0.0,-3.8251
323,4,Standard Class,Consumer,California,Phones,107.045,3,0.2,9.9933
999,4,Standard Class,Consumer,Texas,Binders,24.0192,2,0.2,-2.109
1087,4,Standard Class,Consumer,California,Phones,320.5997,3,0.0,56.5856
934,4,Standard Class,Consumer,California,Paper,37.7119,3,0.0,18.7994
999,4,Standard Class,Consumer,California,Binders,19.5997,2,0.2,-1.1599
1006,4,Standard Class,Consumer,California,Binders,34.2545,3,0.2,4.1736
1013,4,Standard Class,Consumer,California,Phones,54.8076,3,0.0,10.0429
714,4,Standard Class,Consumer,Texas,Chairs,269.6027,3,0.3,13.3514
982,4,Standard Class,Consumer,California,Art,27.9771,2,0.0,15.5246
1027,4,Standard Class,Consumer,California,Paper,109.1962,3,0.0,15.6572
345,2,First Class,Consumer,California,Binders,144.2472,3,0.2,-1.3988
1074,4,Standard Class,Consumer,California,Binders,25.7075,2,0.2,11.7082
352,4,Standard Class,Consumer,California,Phones,174.6583,3,0.2,26.4006
1054,4,Standard Class,Consumer,California,Paper,41.2071,3,0.0,18.3723
340,4,Standard Class,Consumer,Texas,Binders,28.6699,2,0.7,-8.2445
638,4,Standard Class,Consumer,California,Storage,36.0512,3,0.0,14.3467
688,4,Standard Class,Consumer,California,Phones,51.5342,3,0.0,29.4328
339,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.7,6.6414
999,4,Standard Class,Consumer,Pennsylvania,Binders,11.4837,2,0.2,-10.9226
1067,4,Standard Class,Consumer,California,Paper,167.9413,3,0.0,17.8129
329,4,Standard Class,Consumer,California,Chairs,316.6932,3,0.2,-71.4131
1054,4,Standard Class,Consumer,California,Accessories,184.8583,3,0.0,31.2234
303,4,Standard Class,Consumer,California,Chairs,858.3214,3,0.2,11.7295
1016,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,-9.7677
1027,4,Standard Class,Consumer,California,Paper,16.7705,2,0.0,0.5325
1080,4,Standard Class,Consumer,California,Paper,24.4832,3,0.0,5.0614
332,4,Standard Class,Consumer,Texas,Binders,28.7654,2,0.2,-0.1976
1093,4,Standard Class,Consumer,California,Phones,79.985,3,0.2,2.3817
1027,4,Standard Class,Consumer,Texas,Binders,4.1518,2,0.2,6.3297
1093,4,Standard Class,Consumer,California,Phones,368.2414,3,0.0,60.0496
971,4,Standard Class,Consumer,California,Phones,52.2525,3,0.2,-3.1192
1093,4,Standard Class,Consumer,California,Paper,14.2039,2,0.0,-0.0986
1089,4,Standard Class,Consumer,California,Paper,18.3704,2,0.0,15.0326
1093,4,Standard Class,Consumer,Texas,Binders,10.4184,2,0.2,6.2577
1093,4,Standard Class,Consumer,California,Storage,34.855,3,0.0,9.7743
660,5,Standard Class,Consumer,New York,Furnishings,50.2514,3,0.0,10.4209
1022,4,Standard Class,Consumer,California,Paper,14.1609,2,0.0,9.349
986,4,Standard Class,Consumer,California,Art,30.9374,2,0.2,-0.3605
1093,4,Standard Class,Consumer,California,Paper,6.9439,3,0.0,12.6527
1013,4,Standard Class,Consumer,California,Storage,24.0558,3,0.0,5.3437
648,4,Standard Class,Consumer,California,Storage,45.3981,3,0.0,11.3785
971,4,Standard Class,Consumer,California,Binders,0.836,2,0.2,9.584
1023,4,Standard Class,Consumer,California,Phones,66.0089,3,0.0,13.7693
