order_day_index,ship_delay_days,Ship Mode,Segment,State,Sub-Category,Sales,Quantity,Discount,Profit
1093,2,Second Class,Consumer,California,Phones,93.1866,2,0.0,2610.5282
1093,3,Standard Class,Corporate,New York,Paper,0.836,6,0.0,316.8286
621,3,Standard Class,Corporate,Texas,Furnishings,399.8138,2,0.0,45.5852
1093,6,Standard Class,Home Office,California,Machines,392.807,2,0.0,155.0863
668,1,First Class,Corporate,California,Storage,1202.2031,2,0.0,-8.8803
1046,7,Standard Class,Home Office,Washington,Phones,637.3746,7,0.2,-10.871
446,3,First Class,Home Office,Arkansas,Phones,60.4342,4,0.0,147.2826
437,3,Standard Class,Consumer,Texas,Paper,85.2158,3,0.0,-0.3625
710,3,Second Class,Corporate,Idaho,Binders,9.4086,8,0.2,1.5458
765,3,Standard Class,Consumer,Georgia,Machines,40.9326,6,0.2,119.8549
685,3,Standard Class,Consumer,New York,Appliances,61.6885,5,0.0,261.8738
1079,3,Standard Class,Consumer,Washington,Binders,106.5305,2,0.0,31.5684
335,3,Standard Class,Home Office,New Mexico,Accessories,33.8634,6,0.0,31.3585
1034,1,Same Day,Corporate,New York,Paper,307.9385,2,0.0,113.9591
450,4,Second Class,Consumer,Iowa,Furnishings,100.6646,6,0.0,150.7845
192,2,First Class,Corporate,California,Fasteners,66.1048,2,0.0,79.51
697,1,Same Day,Home Office,Pennsylvania,Storage,41.7495,7,0.0,50.7696
621,6,Standard Class,Consumer,Colorado,Chairs,86.0275,2,0.0,156.8868
304,3,Standard Class,Corporate,Arizona,Art,72.5241,2,0.0,64.5105
1005,4,First Class,Corporate,Pennsylvania,Appliances,40.4816,12,0.0,103.61
1039,4,First Class,Corporate,California,Binders,1073.9556,9,0.0,-60.2354
948,4,Standard Class,Corporate,Pennsylvania,Binders,86.6953,2,0.0,65.1493
381,3,Second Class,Corporate,Florida,Accessories,77.4569,2,0.0,116.199
1093,3,First Class,Corporate,California,Bookcases,90.6098,5,0.0,361.5854
351,3,Standard Class,Consumer,Illinois,Furnishings,30.3053,2,0.0,295.7921
701,2,Second Class,Consumer,Ohio,Accessories,72.5268,3,0.0,550.5592
410,5,Standard Class,Home Office,New York,Phones,180.0258,2,0.0,370.8562
636,1,Same Day,Corporate,Florida,Paper,72.8555,5,0.0,24.3444
758,5,Standard Class,Home Office,Virginia,Fasteners,78.4956,2,0.0,101.4924
489,1,Same Day,Consumer,New York,Paper,95.987,7,0.0,225.7369
813,3,Standard Class,Consumer,Kentucky,Paper,16.0839,2,0.0,29.003
1078,4,First Class,Consumer,South Carolina,Chairs,1053.1147,2,0.2,278.6917
455,3,Second Class,Consumer,Utah,Binders,85.0611,2,0.0,31.4407
716,4,Standard Class,Home Office,California,Copiers,535.3447,4,0.0,19.6895
627,6,Standard Class,Corporate,Texas,Art,77.3674,5,0.0,114.8468
1032,4,Standard Class,Consumer,New York,Labels,278.4573,2,0.2,76.366
780,4,First Class,Consumer,Washington,Bookcases,51.2602,4,0.0,365.2038
656,0,Same Day,Corporate,Florida,Appliances,2.8358,2,0.0,-0.4362
642,1,Second Class,Home Office,Virginia,Tables,79.6928,2,0.0,207.028
101,4,First Class,Corporate,New York,Storage,5.6373,3,0.2,36.3891
440,3,Standard Class,Home Office,California,Supplies,65.8941,5,0.0,15.0489
1064,3,Standard Class,Consumer,Illinois,Paper,235.0337,5,0.2,15.221
720,1,First Class,Consumer,Minnesota,Bookcases,106.7616,7,0.0,179.4061
106,1,First Class,Consumer,New York,Bookcases,39.2648,6,0.7,82.7659
617,1,First Class,Consumer,California,Bookcases,76.0341,2,0.0,38.7968
1087,4,First Class,Home Office,California,Accessories,48.2852,7,0.0,405.6215
1093,7,Standard Class,Corporate,Michigan,Envelopes,88.8143,5,0.0,163.7822
795,6,Standard Class,Consumer,Massachusetts,Chairs,98.2438,5,0.0,13.9893
769,2,Second Class,Consumer,Tennessee,Appliances,1728.3777,2,0.2,-186.7975
1060,3,Standard Class,Home Office,Washington,Envelopes,87.4959,5,0.4,113.4517
875,6,Standard Class,Consumer,Indiana,Chairs,36.4032,3,0.0,-106.0415
481,6,Standard Class,Home Office,New York,Art,76.3217,6,0.0,16.2002
372,3,Second Class,Consumer,California,Accessories,89.8919,2,0.0,148.181
522,3,Standard Class,Corporate,Pennsylvania,Paper,16.7948,2,0.0,-205.0112
205,4,Standard Class,Corporate,Louisiana,Paper,47.3395,3,0.0,12.2086
781,6,Standard Class,Home Office,California,Accessories,1144.9661,7,0.0,-8.0035
331,3,First Class,Home Office,Pennsylvania,Binders,87.5615,7,0.0,1.5682
501,7,Standard Class,Consumer,Texas,Machines,69.5569,2,0.2,33.0128
959,5,Standard Class,Home Office,California,Accessories,81.5935,6,0.0,23.9443
964,3,Second Class,Home Office,Illinois,Furnishings,24.1919,2,0.0,33.5647
590,5,Second Class,Consumer,California,Accessories,62.6327,5,0.0,87.4469
428,4,First Class,Corporate,New York,Binders,63.4572,2,0.2,28.9335
299,3,Standard Class,Consumer,Nebraska,Paper,300.6175,5,0.0,37.6401
932,6,Standard Class,Consumer,Florida,Chairs,51.47,2,0.2,272.1951
765,5,Second Class,Consumer,Texas,Fasteners,69.6781,2,0.2,-33.883
850,3,Standard Class,Consumer,California,Accessories,82.3743,4,0.0,-17.0871
1068,1,Same Day,Corporate,California,Accessories,107.542,10,0.3,25.2548
701,3,Standard Class,Corporate,North Carolina,Appliances,79.3432,2,0.0,169.937
807,4,First Class,Consumer,Florida,Tables,67.8444,2,0.0,93.1502
1093,3,Standard Class,Consumer,California,Machines,72.0657,2,0.0,374.4424
1084,4,Standard Class,Consumer,California,Phones,80.6778,4,0.0,12.8629
628,3,Standard Class,Corporate,Washington,Paper,68.0409,2,0.0,338.3198
889,2,First Class,Home Office,New York,Binders,21.5447,4,0.3,20.3662
631,3,Standard Class,Consumer,Arizona,Art,49.0837,2,0.0,127.6381
338,4,Second Class,Corporate,Washington,Supplies,54.9285,2,0.0,34.3181
325,2,Second Class,Corporate,Idaho,Paper,89.6687,6,0.0,75.5478
797,3,Standard Class,Corporate,North Carolina,Bookcases,71.8104,5,0.0,125.2462
1022,3,Standard Class,Consumer,North Carolina,Paper,1173.8128,2,0.0,159.8169
781,3,Standard Class,Corporate,Pennsylvania,Accessories,62.5514,5,0.0,16.7042
786,6,Standard Class,Corporate,California,Binders,263.7669,1,0.0,118.7838
1047,3,Standard Class,Consumer,Florida,Machines,99.521,5,0.3,24.5046
442,3,Standard Class,Corporate,Kentucky,Bookcases,104.1616,2,0.0,63.7268
266,5,Standard Class,Home Office,North Carolina,Fasteners,84.7887,3,0.0,-155.1993
441,5,Standard Class,Consumer,New York,Copiers,49.43,2,0.0,14.3634
775,5,Second Class,Consumer,Michigan,Copiers,69.9985,6,0.0,60.9641
948,5,Second Class,Consumer,Texas,Furnishings,68.8666,3,0.0,20.461
744,3,Standard Class,Consumer,Mississippi,Art,48.3356,6,0.0,6.0144
761,2,First Class,Consumer,Illinois,Envelopes,317.8816,2,0.0,139.9456
850,1,First Class,Consumer,Utah,Supplies,46.8958,2,0.2,401.9135
759,3,Standard Class,Home Office,New York,Envelopes,99.9243,1,0.0,3062.1949
420,3,Standard Class,Corporate,Pennsylvania,Furnishings,253.3305,3,0.0,15.5152
553,5,Standard Class,Consumer,New York,Storage,54.9125,2,0.2,238.308
719,4,First Class,Consumer,California,Tables,57.3947,2,0.0,173.2163
680,4,Standard Class,Corporate,Pennsylvania,Appliances,88.5682,5,0.2,4.0981
846,4,Standard Class,Consumer,Virginia,Furnishings,475.0643,5,0.0,14.0103
785,5,Second Class,Corporate,Mississippi,Tables,102.6589,2,0.0,165.9408
391,4,First Class,Consumer,Texas,Paper,36.2391,6,0.2,254.5851
1093,5,Standard Class,Consumer,North Carolina,Phones,37.8581,2,0.0,-42.3468
1021,5,Standard Class,Corporate,California,Tables,102.5716,6,0.0,142.7479
1037,5,Second Class,Corporate,Pennsylvania,Paper,51.2664,2,0.0,337.8068
164,6,Standard Class,Consumer,Wisconsin,Accessories,59.7433,8,0.0,105.0032
1093,5,Second Class,Consumer,Pennsylvania,Chairs,2070.5881,3,0.0,7.0843
1093,5,Standard Class,Corporate,Maine,Bookcases,619.4837,6,0.0,96.6435
950,3,Standard Class,Home Office,Texas,Binders,74.7354,2,0.7,292.8856
591,2,First Class,Corporate,Iowa,Art,81.1159,2,0.0,353.6963
991,3,Standard Class,Consumer,Oklahoma,Chairs,80.4156,2,0.0,338.4046
424,3,Standard Class,Home Office,New Mexico,Chairs,254.1873,2,0.0,127.0293
982,4,First Class,Home Office,North Carolina,Art,28.0905,6,0.2,289.2658
1027,5,Standard Class,Home Office,California,Phones,339.0168,5,0.0,73.0615
560,5,Standard Class,Corporate,Pennsylvania,Bookcases,1.5768,2,0.0,556.4849
635,4,First Class,Consumer,Florida,Storage,426.5459,6,0.0,103.1411
373,4,Standard Class,Corporate,New York,Paper,31.4364,2,0.0,430.5095
393,3,Standard Class,Consumer,New York,Chairs,79.4725,6,0.0,1633.5864
873,3,First Class,Home Office,Illinois,Binders,41.4749,6,0.0,3.2417
839,3,Second Class,Home Office,California,Binders,55.2065,3,0.0,237.0592
283,5,Standard Class,Corporate,North Carolina,Storage,79.7077,10,0.6,-18.4002
695,1,Second Class,Consumer,Rhode Island,Storage,79.0688,2,0.0,-6.545
280,1,Same Day,Home Office,Illinois,Tables,45.5036,7,0.2,553.3973
1084,2,Second Class,Corporate,Tennessee,Envelopes,168.6738,2,0.0,86.1443
488,5,Standard Class,Home Office,Georgia,Art,68.1937,5,0.0,4.4502
452,3,Standard Class,Consumer,New York,Furnishings,40.2287,2,0.0,108.6946
1093,3,Second Class,Consumer,Massachusetts,Tables,53.7794,2,0.0,26.5335
647,4,First Class,Consumer,New York,Tables,557.4423,3,0.8,41.951
826,1,Second Class,Corporate,Washington,Paper,64.1635,4,0.0,-5.9194
1093,5,Second Class,Home Office,New Hampshire,Phones,32.1897,6,0.2,133.0533
711,3,First Class,Corporate,Florida,Fasteners,609.4742,6,0.0,8.0899
871,4,First Class,Corporate,California,Furnishings,70.7302,2,0.0,55.5292
937,3,Standard Class,Consumer,Texas,Accessories,243.0193,1,0.2,144.3734
1031,3,Standard Class,Home Office,New York,Paper,1084.4556,1,0.0,280.6441
473,3,First Class,Consumer,Illinois,Furnishings,44.0619,5,0.0,151.0914
583,5,Second Class,Home Office,Arizona,Phones,64.0363,2,0.2,282.8147
719,7,Standard Class,Corporate,Texas,Envelopes,76.1414,3,0.0,54.4808
909,5,Second Class,Consumer,New York,Binders,50.7297,2,0.0,3.3851
768,3,First Class,Consumer,Minnesota,Tables,91.2737,6,0.2,26.3152
434,7,Standard Class,Home Office,Florida,Art,0.836,4,0.0,72.3457
946,3,Standard Class,Home Office,Indiana,Machines,1009.8656,2,0.2,-5.8685
703,5,Standard Class,Corporate,Alabama,Furnishings,76.0329,4,0.0,28.1256
1090,5,Second Class,Consumer,South Carolina,Supplies,228.8283,3,0.0,10.3394
496,6,Standard Class,Consumer,California,Accessories,211.2682,2,0.0,90.0235
1093,4,Standard Class,Consumer,Nevada,Chairs,47.476,10,0.0,158.0738
731,5,Second Class,Consumer,Wisconsin,Paper,50.3415,2,0.0,41.3903
404,2,First Class,Home Office,New Jersey,Art,48.7256,5,0.45,168.9995
382,4,Standard Class,Consumer,Florida,Storage,80.745,2,0.0,221.3115
778,6,Standard Class,Corporate,California,Appliances,72.4891,6,0.0,282.1255
566,3,Standard Class,Consumer,Florida,Art,56.5345,3,0.0,25.9683
1093,4,Standard Class,Consumer,Virginia,Chairs,692.0127,2,0.0,25.4047
254,4,First Class,Corporate,New York,Paper,0.836,2,0.0,11.9295
653,4,First Class,Consumer,New York,Tables,42.0542,2,0.0,99.7486
368,5,Second Class,Corporate,New York,Binders,62.7685,5,0.2,164.3001
486,4,First Class,Consumer,California,Furnishings,116.7245,6,0.0,540.1443
1030,4,Second Class,Consumer,Minnesota,Phones,91.7726,4,0.0,-43.1402
721,4,First Class,Corporate,Illinois,Storage,67.4263,5,0.0,30.952
313,1,First Class,Consumer,Michigan,Envelopes,20.1032,2,0.0,16.8805
1072,3,Standard Class,Consumer,Alabama,Paper,46.3102,2,0.0,320.3739
848,4,Second Class,Consumer,Texas,Accessories,78.5129,6,0.0,-21.5335
1028,2,Second Class,Home Office,Ohio,Storage,79.6268,9,0.0,305.6714
439,3,Standard Class,Consumer,New York,Phones,105.9903,9,0.0,-219.3486
193,0,Same Day,Consumer,Virginia,Furnishings,61.0048,8,0.2,-417.816
366,2,First Class,Corporate,California,Envelopes,62.8192,6,0.0,323.2457
654,1,Same Day,Consumer,New York,Paper,77.2697,2,0.0,704.8497
862,1,Second Class,Consumer,California,Paper,5318.4255,2,0.2,145.4326
951,3,Standard Class,Home Office,Texas,Art,47.271,1,0.0,145.6919
833,2,First Class,Corporate,California,Binders,59.6779,3,0.5,22.4773
1080,5,Standard Class,Consumer,Kansas,Bookcases,84.2123,2,0.2,95.3414
436,4,First Class,Home Office,North Carolina,Accessories,15.4128,5,0.0,141.6823
780,3,Second Class,Consumer,Massachusetts,Paper,98.5941,2,0.0,31.7265
64,3,First Class,Consumer,Indiana,Paper,78.5453,2,0.0,28.6828
845,5,Standard Class,Home Office,New Hampshire,Phones,71.258,4,0.0,118.2483
1010,3,Standard Class,Home Office,Michigan,Binders,53.4309,5,0.8,240.8449
364,3,Standard Class,Consumer,Texas,Bookcases,87.628,2,0.2,98.604
281,4,First Class,Corporate,New Jersey,Labels,63.5865,7,0.2,84.8895
778,3,Second Class,Consumer,Illinois,Furnishings,60.4647,6,0.2,9.2138
1093,5,Second Class,Consumer,California,Supplies,215.7078,2,0.0,149.6274
447,4,First Class,Consumer,Tennessee,Binders,25.0174,2,0.0,134.8236
1093,3,Standard Class,Corporate,Rhode Island,Bookcases,163.8595,2,0.2,466.6213
986,3,Standard Class,Corporate,New York,Furnishings,71.2758,1,0.2,30.776
293,3,Standard Class,Corporate,California,Phones,645.7579,7,0.0,90.8394
245,3,Standard Class,Corporate,Texas,Accessories,1062.6854,2,0.2,7.069
701,2,First Class,Consumer,California,Binders,32.7839,3,0.0,156.5932
443,4,Second Class,Consumer,California,Labels,78.7624,2,0.0,3194.9297
831,6,Standard Class,Home Office,Ohio,Phones,45.6247,4,0.0,161.2141
757,3,First Class,Consumer,Ohio,Tables,91.114,2,0.0,28.3087
772,4,Standard Class,Corporate,Texas,Supplies,506.8942,2,0.0,17.7394
243,6,Standard Class,Consumer,Virginia,Phones,41.7505,2,0.0,31.1999
368,3,Standard Class,Consumer,Florida,Art,96.6638,2,0.0,96.5209
330,3,Second Class,Consumer,Florida,Phones,83.7637,5,0.0,92.3705
853,1,Second Class,Consumer,Pennsylvania,Storage,157.7064,2,0.0,3393.575
761,7,Standard Class,Home Office,California,Bookcases,43.1426,2,0.0,2.1836
384,2,First Class,Consumer,Alabama,Fasteners,2226.7877,2,0.0,324.2784
421,2,First Class,Consumer,Texas,Supplies,73.4406,7,0.0,493.7898
243,3,Standard Class,Consumer,Florida,Furnishings,87.5583,2,0.0,30.4193
997,3,Standard Class,Home Office,California,Chairs,1730.3271,5,0.0,32.5373
855,5,Standard Class,Consumer,Massachusetts,Art,71.5503,6,0.2,109.1935
121,5,Standard Class,Corporate,Missouri,Bookcases,638.1895,2,0.32,31.2895
967,3,Standard Class,Corporate,Virginia,Copiers,90.9526,2,0.0,343.1201
767,2,First Class,Corporate,Florida,Phones,273.2734,7,0.2,4.2708
699,3,Standard Class,Corporate,Nebraska,Appliances,99.2502,5,0.0,116.1594
237,4,First Class,Consumer,Texas,Chairs,0.836,2,0.8,56.8985
76,4,Standard Class,Consumer,California,Accessories,244.0168,6,0.0,12.6968
199,5,Second Class,Consumer,New York,Paper,39.7301,5,0.0,11.616
808,6,Standard Class,Consumer,Florida,Storage,36.2925,2,0.0,66.7308
389,4,First Class,Home Office,Arkansas,Binders,74.8734,6,0.0,9.0569
898,5,Standard Class,Consumer,Ohio,Paper,413.4548,7,0.2,-11.5734
1010,3,Standard Class,Consumer,Ohio,Chairs,47.6262,6,0.0,4.8635
765,3,Standard Class,Consumer,New York,Chairs,102.4301,2,0.2,232.722
837,3,Standard Class,Consumer,California,Phones,74.0215,3,0.0,4.26
1091,3,Standard Class,Corporate,Michigan,Furnishings,787.5787,7,0.0,-8.2472
338,3,Second Class,Corporate,Oregon,Envelopes,89.6917,3,0.3,273.3754
1093,6,Standard Class,Consumer,Illinois,Chairs,129.7071,2,0.0,114.2316
1046,4,First Class,Consumer,Delaware,Paper,70.1503,4,0.2,52.3742
415,4,First Class,Corporate,Michigan,Storage,79.6115,3,0.0,423.6294
972,3,Standard Class,Home Office,California,Accessories,81.0775,2,0.0,177.6804
417,3,Standard Class,Corporate,Virginia,Phones,643.0585,2,0.0,29.2479
1087,3,Standard Class,Consumer,Ohio,Phones,87.6747,7,0.0,7.0273
680,4,Standard Class,Consumer,Texas,Phones,85.774,2,0.0,143.391
378,3,Standard Class,Home Office,Pennsylvania,Phones,26.1614,5,0.0,276.1943
369,3,Standard Class,Consumer,Georgia,Chairs,83.7114,6,0.0,670.7834
390,5,Second Class,Consumer,Oklahoma,Paper,2309.03,5,0.6,8.9335
821,1,First Class,Home Office,Tennessee,Paper,345.0405,5,0.0,105.8731
1071,5,Second Class,Consumer,Utah,Appliances,80.8293,2,0.2,114.983
321,1,Second Class,Consumer,Texas,Furnishings,84.7103,6,0.2,95.2253
1075,6,Standard Class,Consumer,New York,Furnishings,280.3986,2,0.2,24.7228
1060,1,Same Day,Corporate,South Dakota,Phones,58.8865,2,0.0,113.1146
650,7,Standard Class,Corporate,Ohio,Paper,65.3027,2,0.2,155.4925
833,4,First Class,Corporate,California,Binders,26.5311,2,0.0,25.7971
787,3,Standard Class,Consumer,Utah,Chairs,104.2577,5,0.0,-41.6847
1093,6,Standard Class,Home Office,Texas,Envelopes,598.063,2,0.0,32.0385
396,6,Standard Class,Consumer,Virginia,Fasteners,53.4117,2,0.0,68.1276
1048,5,Second Class,Corporate,Florida,Storage,40.2254,2,0.32,90.2036
1009,1,Same Day,Consumer,Tennessee,Furnishings,7.6296,2,0.0,23.4206
339,4,First Class,Home Office,New York,Appliances,59.4443,6,0.0,-1.9386
990,1,Second Class,Home Office,Louisiana,Copiers,1909.5951,2,0.0,208.3564
407,6,Standard Class,Consumer,Ohio,Tables,26.2606,2,0.0,0.2839
202,7,Standard Class,Home Office,Virginia,Art,98.3563,3,0.0,28.616
905,3,Standard Class,Home Office,Texas,Storage,56.8094,2,0.0,47.7479
314,3,Standard Class,Consumer,South Dakota,Storage,169.2927,2,0.0,73.5667
773,5,Standard Class,Consumer,Delaware,Paper,81.6011,2,0.3,321.9653
972,1,Same Day,Corporate,California,Furnishings,90.6912,3,0.0,-16.9702
705,1,Second Class,Home Office,Texas,Furnishings,93.647,2,0.0,34.8829
552,4,Standard Class,Consumer,California,Phones,92.2219,8,0.0,12.4202
1047,3,Standard Class,Corporate,California,Paper,13.7482,4,0.1,312.1042
834,1,Same Day,Home Office,Wisconsin,Binders,7.3938,6,0.0,-0.9366
197,3,Standard Class,Consumer,California,Accessories,94.0106,7,0.0,30.1852
831,6,Standard Class,Consumer,Arkansas,Chairs,67.5234,2,0.0,18.2285
604,4,First Class,Corporate,California,Furnishings,196.5534,2,0.2,28.8784
798,4,First Class,Consumer,California,Storage,88.029,2,0.0,398.4729
184,5,Second Class,Home Office,Delaware,Storage,622.5468,3,0.0,112.1524
376,6,Standard Class,Consumer,Washington,Appliances,0.836,2,0.0,140.0581
945,3,Standard Class,Consumer,Texas,Fasteners,1695.4298,10,0.0,18.8085
749,1,Same Day,Home Office,Texas,Paper,74.1306,6,0.0,164.9848
998,6,Standard Class,Home Office,Ohio,Chairs,59.5078,7,0.0,35.3381
706,4,Standard Class,Home Office,Florida,Storage,240.4499,2,0.0,400.1789
495,3,Second Class,Consumer,California,Binders,69.2025,2,0.0,83.3143
1093,3,Second Class,Home Office,Ohio,Storage,34.1219,2,0.2,259.3894
267,5,Standard Class,Consumer,New York,Bookcases,2625.68,6,0.0,57.6375
355,5,Second Class,Home Office,Virginia,Art,2329.9496,2,0.0,36.6584
1086,5,Second Class,Home Office,California,Fasteners,663.627,2,0.0,131.5865
464,6,Standard Class,Consumer,Florida,Furnishings,5195.6196,2,0.0,24.2046
651,3,Standard Class,Consumer,New York,Accessories,127.5524,6,0.2,82.6859
889,3,Standard Class,Home Office,New Hampshire,Furnishings,66.8414,5,0.7,-196.2371
625,4,Second Class,Home Office,Georgia,Phones,64.564,2,0.0,93.6647
771,1,Same Day,Corporate,New York,Phones,0.836,8,0.0,113.0694
907,4,Standard Class,Home Office,Pennsylvania,Furnishings,76.0167,5,0.0,208.5546
323,6,Standard Class,Consumer,Texas,Labels,91.3469,5,0.0,1076.6124
1093,3,Standard Class,Consumer,Arkansas,Accessories,24.3603,5,0.0,18.6654
319,5,Second Class,Consumer,Washington,Furnishings,75.0936,2,0.0,147.1841
1037,4,First Class,Home Office,California,Accessories,34.6424,3,0.5,-160.8225
1002,1,First Class,Corporate,Virginia,Storage,58.6822,3,0.0,-3.384
778,5,Second Class,Consumer,California,Storage,254.563,2,0.2,29.0003
652,3,Second Class,Consumer,Washington,Bookcases,1045.5313,7,0.0,-6.4813
1032,1,Same Day,Corporate,New York,Binders,54.0008,6,0.0,116.1749
1093,4,Standard Class,Corporate,Idaho,Appliances,273.8334,2,0.2,28.358
773,3,Standard Class,Consumer,Washington,Paper,2029.7603,3,0.0,19.7977
1054,4,Standard Class,Home Office,New York,Binders,89.772,5,0.0,31.3031
241,3,Standard Class,Home Office,Texas,Accessories,97.6754,2,0.0,55.9587
483,5,Second Class,Consumer,Washington,Storage,44.3307,4,0.0,584.4599
427,3,Standard Class,Consumer,Oklahoma,Binders,50.9691,2,0.0,113.0202
969,6,Standard Class,Consumer,Illinois,Paper,685.1931,3,0.0,-116.5761
361,4,First Class,Consumer,Florida,Accessories,12.0359,2,0.0,-7.1604
797,3,Standard Class,Home Office,Virginia,Accessories,48.3631,5,0.5,100.3895
802,6,Standard Class,Home Office,California,Accessories,204.1766,5,0.0,84.7889
1016,4,First Class,Home Office,Colorado,Phones,72.8738,5,0.0,-176.2153
749,3,First Class,Corporate,New York,Storage,23.4661,2,0.0,22.1558
307,2,First Class,Home Office,Utah,Envelopes,51.009,3,0.2,116.191
1084,5,Second Class,Consumer,Georgia,Appliances,60.8647,5,0.0,53.3331
1093,1,Second Class,Consumer,New York,Paper,106.3855,3,0.0,84.4516
1071,5,Standard Class,Consumer,Illinois,Machines,230.7164,1,0.0,4.6441
991,1,Same Day,Corporate,Tennessee,Envelopes,63.1794,3,0.0,112.6006
287,6,Standard Class,Consumer,Florida,Paper,44.9503,2,0.0,-103.2556
925,3,First Class,Corporate,Maryland,Storage,63.9459,5,0.0,4.977
220,3,Standard Class,Home Office,Arizona,Phones,41.4639,3,0.0,436.2383
318,3,Standard Class,Consumer,California,Accessories,191.1822,3,0.3,11.5698
281,4,First Class,Consumer,Florida,Art,32.8211,7,0.2,65.2434
1093,4,Standard Class,Home Office,Pennsylvania,Phones,36.6508,5,0.0,8.1474
1093,3,Standard Class,Home Office,New York,Storage,78.3497,5,0.2,39.8562
894,1,Same Day,Corporate,Oregon,Phones,43.6317,3,0.0,-5.2189
562,3,Second Class,Corporate,Washington,Paper,2.0388,6,0.0,21.8203
1024,2,First Class,Consumer,Oregon,Storage,58.7591,2,0.0,-39.2315
1082,5,Standard Class,Corporate,California,Furnishings,121.301,5,0.0,32.858
797,3,Standard Class,Consumer,Rhode Island,Copiers,2301.4947,5,0.0,40.028
354,3,Standard Class,Home Office,New York,Phones,97.1143,2,0.0,106.3092
422,3,Second Class,Consumer,New York,Furnishings,78.5055,2,0.32,17.6341
830,4,Standard Class,Consumer,California,Binders,280.7514,10,0.0,87.8162
367,1,Second Class,Consumer,Pennsylvania,Accessories,91.5275,4,0.0,-15.6945
406,7,Standard Class,Corporate,California,Paper,173.881,6,0.0,1238.6578
949,5,Second Class,Consumer,New York,Tables,93.6482,5,0.0,321.9647
835,3,Standard Class,Consumer,California,Accessories,42.8982,6,0.0,671.0907
418,6,Standard Class,Consumer,Wisconsin,Art,58.5331,2,0.0,-4.7097
352,5,Second Class,Corporate,Tennessee,Tables,31.6852,2,0.0,139.2912
721,6,Standard Class,Consumer,Ohio,Phones,30.6481,2,0.0,31.1258
1075,3,Standard Class,Consumer,California,Supplies,103.8781,5,0.2,40.5457
211,3,Standard Class,Home Office,California,Machines,305.0497,2,0.2,44.2182
1038,1,First Class,Consumer,California,Accessories,0.836,6,0.0,43.1136
860,0,Same Day,Consumer,Washington,Chairs,75.4175,5,0.0,113.4539
1093,3,Standard Class,Corporate,California,Appliances,80.3082,5,0.0,1.6943
898,1,Same Day,Corporate,Florida,Furnishings,39.5372,2,0.2,316.3766
708,1,Same Day,Home Office,Oklahoma,Binders,57.7579,2,0.0,-36.6143
117,6,Standard Class,Consumer,New York,Storage,93.7767,4,0.0,-7.9775
940,3,First Class,Consumer,Washington,Chairs,347.8254,2,0.0,55.0704
765,4,Standard Class,Corporate,Minnesota,Supplies,53.7114,6,0.0,66.4985
156,1,Same Day,Corporate,Oklahoma,Envelopes,76.7692,2,0.0,13.9574
766,3,Standard Class,Home Office,Ohio,Binders,102.3859,7,0.0,2.3202
392,5,Standard Class,Home Office,Michigan,Paper,233.5304,5,0.0,24.9956
961,1,Same Day,Corporate,California,Binders,103.4912,9,0.0,8.0909
1093,6,Standard Class,Corporate,California,Paper,62.1334,6,0.2,4.792
472,4,Standard Class,Consumer,Nebraska,Binders,72.2522,1,0.0,88.1168
421,5,Second Class,Consumer,California,Machines,51.246,2,0.2,33.4012
880,3,Standard Class,Corporate,Indiana,Accessories,143.9017,2,0.8,78.6428
697,4,First Class,Corporate,California,Binders,629.7306,5,0.3,61.9261
778,3,Standard Class,Consumer,Ohio,Accessories,82.4136,2,0.0,154.4157
1061,4,First Class,Home Office,California,Binders,36.1298,1,0.2,142.8709
629,1,Same Day,Consumer,Texas,Paper,69.7718,2,0.0,893.997
1052,5,Second Class,Corporate,New York,Phones,85.526,3,0.0,179.5449
702,2,First Class,Consumer,Ohio,Storage,572.6377,1,0.0,30.4375
95,4,Standard Class,Home Office,Maryland,Binders,71.7958,3,0.0,89.1334
900,3,Standard Class,Home Office,Texas,Furnishings,48.6808,6,0.2,12.3948
631,4,First Class,Corporate,Florida,Phones,41.9419,2,0.32,62.3161
74,3,Standard Class,Consumer,Florida,Envelopes,94.0199,2,0.7,-38.1673
419,3,Standard Class,Consumer,Rhode Island,Binders,102.025,3,0.0,134.2435
394,1,Second Class,Consumer,Delaware,Phones,100.5707,2,0.7,38.0138
964,3,Second Class,Consumer,New York,Tables,173.0925,2,0.8,297.1234
961,7,Standard Class,Home Office,California,Furnishings,332.4285,9,0.0,124.5758
746,1,Second Class,Consumer,Washington,Paper,60.3102,7,0.2,70.8805
1093,4,First Class,Consumer,Montana,Appliances,34.4384,3,0.0,9.0424
425,3,Standard Class,Consumer,New Jersey,Copiers,53.4339,5,0.0,20.8578
448,3,Second Class,Consumer,New Mexico,Appliances,73.1274,2,0.0,206.1918
700,1,Same Day,Corporate,Ohio,Furnishings,1523.0685,2,0.0,8.7997
434,6,Standard Class,Home Office,Ohio,Accessories,95.4284,1,0.0,93.9457
729,5,Second Class,Consumer,Pennsylvania,Paper,629.9456,2,0.0,34.6262
987,4,Standard Class,Consumer,North Carolina,Furnishings,77.1843,6,0.0,249.7647
1033,6,Standard Class,Consumer,Indiana,Appliances,91.9754,5,0.0,11.7381
822,3,Standard Class,Consumer,California,Bookcases,85.4416,5,0.0,752.7464
867,4,First Class,Corporate,California,Binders,21.9436,6,0.2,166.0344
