Order Date,Ship Date,Ship Mode,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,order_day_index,ship_delay_days
2015-12-31,2016-01-04,Standard Class,Consumer,United States,California,West,Technology,Phones,406.0534,3,0.2,30.9956,727,4
2014-12-01,2014-12-05,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,22.8199,2,0.2,12.6336,332,4
2014-09-28,2014-10-02,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,21.9397,3,0.8,-8.7866,268,4
2016-12-05,2016-12-09,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,5.6012,2,0.2,3.7242,1067,4
2014-11-13,2014-11-15,First Class,Consumer,United States,California,West,Office Supplies,Paper,55.9312,3,0.2,12.3897,314,2
2015-01-20,2015-01-24,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,3,0.2,-18.219,382,4
2016-10-09,2016-10-13,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,32.0825,2,0.2,-3.6917,1010,4
2016-11-28,2016-12-02,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,63.6209,2,0.2,-1.7842,1060,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,30.3943,2,0.0,2.1967,1093,4
2014-10-28,2014-11-01,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,330.5663,3,0.2,50.1671,298,4
2016-09-29,2016-10-03,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,18.316,3,0.2,-1.4003,1000,4
2016-06-24,2016-06-28,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,49.1355,3,0.0,2.3229,903,4
2016-12-04,2016-12-08,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,51.07,3,0.2,4.696,1066,4
2016-12-04,2016-12-08,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,21.7595,2,0.2,0.7319,1066,4
2016-12-08,2016-12-12,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,46.4247,3,0.0,14.1886,1070,4
2016-10-25,2016-10-29,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,9.5756,3,0.0,8.108,1026,4
2016-08-05,2016-08-09,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,13.0643,2,0.0,11.2355,945,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,46.0209,2,0.2,13.5274,1093,4
2016-10-02,2016-10-06,Standard Class,Consumer,United States,California,West,Technology,Phones,334.5297,3,0.2,71.4451,1003,4
2016-11-06,2016-11-10,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,71.347,3,0.0,17.3844,1038,4
2016-10-21,2016-10-25,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,17.4426,2,0.2,-9.2192,1022,4
2016-11-18,2016-11-22,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,17.1844,2,0.2,-2.5208,1050,4
2016-09-13,2016-09-17,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,3,0.2,-8.8638,984,4
2014-08-25,2014-08-29,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,2,0.2,-1.6473,234,4
2016-09-13,2016-09-17,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,47.3287,3,0.2,-1.6493,984,4
2014-09-24,2014-09-28,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,28.0956,2,0.2,-7.1742,264,4
2015-10-25,2015-10-29,Standard Class,Consumer,United States,California,West,Technology,Phones,388.7298,3,0.0,42.7339,660,4
2016-11-18,2016-11-22,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,128.5668,3,0.2,8.9558,1050,4
2016-12-03,2016-12-07,Standard Class,Consumer,United States,California,West,Furniture,Chairs,404.7809,3,0.0,84.3501,1065,4
2016-12-06,2016-12-10,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,2.0986,2,0.2,-1.6022,1068,4
2016-11-16,2016-11-20,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,22.122,3,0.2,4.6782,1048,4
2015-09-19,2015-09-23,Standard Class,Consumer,United States,California,West,Furniture,Chairs,347.5733,3,0.2,32.2102,624,4
2014-11-30,2014-12-04,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,40.9416,2,0.2,11.2625,331,4
2016-09-28,2016-10-02,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,51.2511,3,0.2,9.3884,999,4
2016-09-16,2016-09-20,Standard Class,Consumer,United States,California,West,Office Supplies,Art,10.4271,2,0.0,6.1586,987,4
2015-03-30,2015-04-03,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,1.1204,2,0.2,0.1268,451,4
2014-11-30,2014-12-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,102.8296,3,0.0,12.6854,331,4
2016-12-27,2016-12-31,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,3,0.0,13.9414,1089,4
2016-11-27,2016-12-01,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,4.1992,2,0.2,12.6681,1059,4
2016-07-23,2016-07-27,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,41.7173,2,0.2,1.4378,932,4
2016-10-06,2016-10-10,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,13.1916,3,0.0,21.468,1007,4
2016-12-05,2016-12-09,Standard Class,Consumer,United States,California,West,Technology,Accessories,160.9363,3,0.2,15.1454,1067,4
2015-10-28,2015-11-01,Standard Class,Consumer,United States,California,West,Technology,Phones,250.3624,3,0.0,34.7179,663,4
2016-10-18,2016-10-21,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,42.3408,3,0.0,15.8571,1019,3
2015-01-06,2015-01-09,Standard Class,Consumer,United States,California,West,Technology,Phones,60.5184,3,0.2,16.4188,368,3
2016-09-25,2016-09-29,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,52.4336,3,0.0,9.568,996,4
2015-10-31,2015-11-04,Standard Class,Consumer,United States,California,West,Technology,Phones,387.6631,3,0.0,111.5008,666,4
2016-10-29,2016-11-02,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.9798,3,0.0,4.3056,1030,4
2016-12-22,2016-12-26,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,1.6787,2,0.2,7.276,1084,4
2016-08-12,2016-08-15,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,2,0.0,16.2314,952,3
2016-09-21,2016-09-24,Standard Class,Consumer,United States,California,West,Technology,Phones,125.0193,3,0.2,77.1492,992,3
2016-11-07,2016-11-11,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,18.9031,2,0.0,8.9392,1039,4
2015-09-29,2015-10-03,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,135.3923,3,0.0,13.5479,634,4
2016-09-11,2016-09-15,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,168.4952,3,0.0,27.5384,982,4
2014-08-31,2014-09-03,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,34.9444,3,0.2,7.7356,240,3
2016-09-15,2016-09-19,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,33.1041,2,0.0,11.0083,986,4
2016-01-09,2016-01-13,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,65.5104,3,0.0,9.2419,736,4
2015-10-27,2015-10-31,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,198.4019,3,0.0,10.3494,662,4
2016-12-18,2016-12-22,Standard Class,Consumer,United States,California,West,Technology,Phones,139.375,3,0.2,58.87,1080,4
2016-11-11,2016-11-15,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,0.836,2,0.2,1.5937,1043,4
2015-10-19,2015-10-23,Standard Class,Consumer,United States,California,West,Technology,Phones,337.0238,3,0.2,12.1571,654,4
2016-10-28,2016-11-01,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,5.9974,2,0.0,2.8039,1029,4
2014-11-06,2014-11-10,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,23.1141,2,0.2,-3.3196,307,4
2015-01-08,2015-01-11,Standard Class,Consumer,United States,California,West,Technology,Phones,153.0133,3,0.2,29.5592,370,3
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,21.1199,3,0.2,6.6951,1093,4
2016-09-24,2016-09-28,Standard Class,Consumer,United States,California,West,Technology,Phones,351.0716,3,0.2,22.7681,995,4
2016-08-22,2016-08-26,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,23.9385,3,0.2,15.0914,962,4
2016-01-01,2016-01-05,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,35.3508,3,0.0,28.8149,728,4
2016-10-17,2016-10-21,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,33.3497,3,0.0,5.7902,1018,4
2016-11-05,2016-11-09,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,40.5938,2,0.2,-17.4036,1037,4
2014-12-12,2014-12-15,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,289.4646,3,0.2,2.7844,343,3
2014-12-09,2014-12-13,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,10.1697,2,0.2,0.1712,340,4
2014-11-24,2014-11-28,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,4.9943,2,0.7,-8.6473,325,4
2016-10-09,2016-10-13,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,26.1011,3,0.0,2.8828,1010,4
2014-08-02,2014-08-06,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,19.4883,2,0.8,-1.0492,211,4
2016-08-30,2016-09-03,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,38.6751,3,0.0,20.8458,970,4
2014-12-26,2014-12-30,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,23.243,2,0.2,1.0781,357,4
2016-09-18,2016-09-22,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,105.3918,3,0.0,16.2658,989,4
2016-10-14,2016-10-18,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,27.1016,3,0.0,10.3207,1015,4
2016-10-02,2016-10-06,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,18.3061,3,0.2,8.184,1003,4
2016-12-18,2016-12-22,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,15.3677,2,0.2,7.6593,1080,4
2016-11-09,2016-11-13,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,30.2741,2,0.2,0.9038,1041,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,2,0.0,-4.7849,1093,4
2014-07-20,2014-07-24,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,22.1418,2,0.2,6.6183,198,4
2015-09-29,2015-10-03,Standard Class,Consumer,United States,California,West,Technology,Phones,107.8107,3,0.0,102.4039,634,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Technology,Phones,78.7586,3,0.2,23.4964,1093,4
2016-11-05,2016-11-09,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,46.4568,3,0.2,-1.1775,1037,4
2016-10-04,2016-10-08,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,44.4789,2,0.2,4.8612,1005,4
2014-11-13,2014-11-15,First Class,Consumer,United States,California,West,Office Supplies,Binders,25.7851,2,0.2,-7.944,314,2
2015-11-26,2015-11-30,Standard Class,Consumer,United States,California,West,Technology,Phones,128.6597,3,0.2,10.798,692,4
2014-11-23,2014-11-27,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,62.9644,3,0.2,18.6224,324,4
2016-11-13,2016-11-17,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,27.2572,3,0.2,5.3922,1045,4
2016-12-04,2016-12-08,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,38.0063,3,0.0,16.6242,1066,4
2016-09-18,2016-09-22,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,46.9756,2,0.0,-3.5411,989,4
2015-09-20,2015-09-24,Standard Class,Consumer,United States,California,West,Furniture,Chairs,389.8153,3,0.2,8.9373,625,4
2016-12-05,2016-12-09,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,36.2814,3,0.0,19.1239,1067,4
2016-10-15,2016-10-19,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,14.9667,2,0.7,-4.1336,1016,4
2014-08-16,2014-08-18,Second Class,Consumer,United States,California,West,Office Supplies,Paper,47.6625,3,0.0,25.8616,225,2
2016-11-24,2016-11-28,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,1.4693,2,0.2,0.9536,1056,4
2014-10-06,2014-10-10,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,16.3522,2,0.7,-6.2783,276,4
2016-08-14,2016-08-18,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,21.5054,2,0.0,8.4768,954,4
2016-01-03,2016-01-07,Standard Class,Consumer,United States,Texas,Central,Furniture,Tables,516.6364,3,0.3,49.1782,730,4
2016-11-28,2016-12-02,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,39.7817,3,0.2,16.0054,1060,4
2016-11-09,2016-11-13,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,23.1767,3,0.2,-3.6085,1041,4
2014-11-16,2014-11-20,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,33.9223,2,0.2,11.8581,317,4
2016-10-12,2016-10-16,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,184.7818,3,0.2,-2.8372,1013,4
2016-01-04,2016-01-08,Standard Class,Consumer,United States,California,West,Technology,Phones,132.5074,3,0.2,23.5461,731,4
2016-09-22,2016-09-26,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,26.2432,2,0.2,17.2565,993,4
2015-02-25,2015-03-01,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,39.3805,3,0.2,13.0688,418,4
2016-11-29,2016-12-03,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,19.4696,2,0.2,1.1961,1061,4
2014-12-07,2014-12-11,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,33.9852,2,0.2,3.4026,338,4
2016-10-17,2016-10-21,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,11.7685,2,0.2,-8.7711,1018,4
2016-09-15,2016-09-19,Standard Class,Consumer,United States,California,West,Technology,Phones,67.7341,3,0.2,-0.5514,986,4
2015-01-12,2015-01-16,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,2,0.2,2.4087,374,4
2016-10-22,2016-10-26,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,26.0635,2,0.2,9.3685,1023,4
2015-12-06,2015-12-10,Standard Class,Consumer,United States,California,West,Technology,Phones,189.402,3,0.0,45.6249,702,4
2014-08-08,2014-08-12,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,8.7673,2,0.0,18.5357,217,4
2014-09-16,2014-09-20,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,0.836,2,0.2,4.0231,256,4
2014-10-26,2014-10-29,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,18.2089,2,0.2,3.2123,296,3
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,8.2009,3,0.2,6.0904,1093,4
2016-10-17,2016-10-21,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,167.0739,3,0.0,17.9449,1018,4
2014-09-12,2014-09-16,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,113.8762,3,0.2,27.6836,252,4
2016-08-08,2016-08-12,Standard Class,Consumer,United States,California,West,Furniture,Chairs,351.7524,3,0.2,-17.1375,948,4
2014-10-17,2014-10-21,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,0.836,3,0.2,11.1698,287,4
2015-12-13,2015-12-17,Standard Class,Consumer,United States,California,West,Furniture,Chairs,439.1649,3,0.2,148.2563,709,4
2016-10-17,2016-10-21,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,19.7967,3,0.0,12.3587,1018,4
2016-11-17,2016-11-21,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,2,0.2,4.6341,1049,4
2014-11-14,2014-11-18,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,24.8787,3,0.0,7.6096,315,4
2016-10-10,2016-10-14,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,50.2855,2,0.0,10.1515,1011,4
2016-10-17,2016-10-21,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,37.5613,3,0.2,4.0861,1018,4
2016-12-21,2016-12-25,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,27.3429,3,0.2,-4.5355,1083,4
2016-11-05,2016-11-09,Standard Class,Consumer,United States,California,West,Technology,Phones,194.0037,3,0.0,94.267,1037,4
2016-11-16,2016-11-20,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,28.488,2,0.2,5.9842,1048,4
2015-10-02,2015-10-06,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,59.0615,3,0.0,16.51,637,4
2016-12-31,2017-01-05,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,26.9431,3,0.0,14.0589,1093,5
2016-10-12,2016-10-16,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,55.1741,3,0.0,11.3095,1013,4
2015-09-27,2015-10-01,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,9.5645,3,0.2,-0.6906,632,4
2016-11-07,2016-11-11,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,39.0395,2,0.2,-2.5215,1039,4
2016-12-21,2016-12-25,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,23.5364,3,0.0,7.0284,1083,4
2014-11-20,2014-11-24,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,13.5337,2,0.2,-2.906,321,4
2016-02-22,2016-02-26,Standard Class,Consumer,United States,California,West,Furniture,Chairs,422.3056,3,0.2,-120.5296,780,4
2015-01-08,2015-01-12,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,19.4137,3,0.2,30.6967,370,4
2016-10-12,2016-10-16,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,0.836,2,0.2,-4.133,1013,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,16.7059,3,0.0,7.902,1093,4
2016-12-05,2016-12-09,Standard Class,Consumer,United States,California,West,Office Supplies,Art,24.3607,2,0.0,-2.2088,1067,4
2016-10-10,2016-10-13,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,17.7883,3,0.2,-3.4854,1011,3
2015-01-12,2015-01-16,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,98.9224,3,0.2,8.1871,374,4
2016-12-12,2016-12-16,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,2,0.0,10.063,1074,4
2016-10-09,2016-10-14,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,30.4994,2,0.0,24.8879,1010,5
2016-12-24,2016-12-28,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,2,0.0,1.3772,1086,4
2016-08-22,2016-08-26,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,24.5674,2,0.2,-0.6951,962,4
2016-11-15,2016-11-19,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,147.8993,3,0.0,32.7961,1047,4
2014-12-20,2014-12-24,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,12.1064,3,0.2,-2.7918,351,4
2016-12-22,2016-12-25,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,1.8226,3,0.0,21.6459,1084,3
2016-08-31,2016-09-04,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,476.7965,3,0.2,-21.4211,971,4
2015-01-19,2015-01-23,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,29.4468,3,0.0,17.3596,381,4
2014-11-28,2014-12-01,Standard Class,Consumer,United States,California,West,Furniture,Chairs,227.7219,3,0.2,67.7274,329,3
2016-10-11,2016-10-15,Standard Class,Consumer,United States,California,West,Office Supplies,Art,20.5636,2,0.2,5.418,1012,4
2014-09-28,2014-10-02,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,0.836,2,0.2,7.8114,268,4
2015-11-19,2015-11-23,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,56.8726,3,0.0,13.3665,685,4
2014-10-22,2014-10-26,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,444.9048,3,0.2,-87.3678,292,4
2016-12-18,2016-12-22,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,45.8173,3,0.0,91.5773,1080,4
2016-12-26,2016-12-29,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,2,0.2,9.4903,1088,3
2016-10-06,2016-10-10,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,25.0365,3,0.0,10.8912,1007,4
2014-11-18,2014-11-22,Standard Class,Consumer,United States,California,West,Technology,Phones,173.2007,3,0.2,21.1835,319,4
2015-12-12,2015-12-16,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,3,0.0,4.5988,708,4
2016-12-11,2016-12-15,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,60.5985,3,0.0,10.8455,1073,4
2016-11-06,2016-11-10,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,14.3698,3,0.0,18.4196,1038,4
2016-09-30,2016-10-04,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,13.4533,2,0.2,-9.0101,1001,4
2014-10-26,2014-10-28,Second Class,Consumer,United States,Texas,Central,Office Supplies,Binders,119.9885,3,0.2,3.2164,296,2
2016-10-06,2016-10-10,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,12.0352,3,0.0,13.4023,1007,4
2016-11-29,2016-12-03,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,223.6795,3,0.2,-17.9686,1061,4
2016-12-10,2016-12-14,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,25.705,2,0.2,10.8433,1072,4
2016-10-15,2016-10-19,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,5.9796,3,0.0,9.2622,1016,4
2014-11-26,2014-11-30,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,265.3382,3,0.3,-170.139,327,4
2016-11-20,2016-11-24,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,40.6299,3,0.0,19.7652,1052,4
2015-08-09,2015-08-13,Standard Class,Consumer,United States,California,West,Office Supplies,Storage,43.8333,3,0.0,17.0976,583,4
2016-10-24,2016-10-28,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,2,0.0,5.6354,1025,4
2016-12-01,2016-12-05,Standard Class,Consumer,United States,California,West,Technology,Phones,78.5117,3,0.0,89.0995,1063,4
2016-01-13,2016-01-18,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,48.0581,3,0.0,20.9966,740,5
2016-09-10,2016-09-14,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,1.6746,2,0.0,-6.9664,981,4
2016-11-06,2016-11-11,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,191.6189,3,0.0,24.3579,1038,5
2016-12-08,2016-12-12,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,46.8674,3,0.2,-2.8899,1070,4
2016-12-18,2016-12-22,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,2,0.7,-8.351,1080,4
2015-10-18,2015-10-22,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,9.9286,3,0.0,7.9667,653,4
2016-12-29,2017-01-03,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,17.6819,3,0.0,10.803,1091,5
2015-11-17,2015-11-21,Standard Class,Consumer,United States,California,West,Furniture,Chairs,257.2244,3,0.2,-0.9627,683,4
2015-10-03,2015-10-07,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,77.9023,3,0.0,20.6047,638,4
2016-10-07,2016-10-11,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,79.3267,3,0.0,16.086,1008,4
2014-11-09,2014-11-13,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,14.0679,2,0.0,2.8413,310,4
2016-10-18,2016-10-22,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,38.6867,3,0.0,1.774,1019,4
2015-11-15,2015-11-20,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,35.8203,3,0.0,17.4285,681,5
2016-11-21,2016-11-25,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,27.4339,3,0.2,12.1906,1053,4
2014-08-31,2014-09-02,Second Class,Consumer,United States,California,West,Office Supplies,Binders,28.7118,2,0.2,11.8359,240,2
2016-11-14,2016-11-18,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,20.5792,2,0.2,-2.0145,1046,4
2014-08-29,2014-09-02,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,58.5931,3,0.2,9.3222,238,4
2015-09-23,2015-09-27,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,30.5208,3,0.2,6.638,628,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,60.3415,3,0.0,10.8757,1093,4
2016-10-13,2016-10-17,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,35.4852,2,0.2,5.7721,1014,4
2016-11-15,2016-11-19,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,14.6942,3,0.2,-8.2764,1047,4
2015-11-09,2015-11-13,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,89.0296,3,0.0,1.5556,675,4
2016-10-07,2016-10-11,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,41.5852,3,0.0,2.1944,1008,4
2016-12-11,2016-12-15,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,20.7338,3,0.0,22.8669,1073,4
2016-10-31,2016-11-04,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,27.1382,2,0.2,6.6754,1032,4
2016-11-12,2016-11-16,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,12.3577,3,0.0,-8.6702,1044,4
2016-11-05,2016-11-09,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,100.8473,3,0.2,19.4614,1037,4
2016-09-12,2016-09-16,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,15.8168,2,0.2,25.1534,983,4
2014-11-17,2014-11-21,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,3,0.0,-0.7088,318,4
2016-11-19,2016-11-23,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,10.4019,2,0.2,8.9167,1051,4
2016-10-02,2016-10-06,Standard Class,Consumer,United States,California,West,Office Supplies,Storage,35.6045,3,0.2,7.3672,1003,4
2016-10-15,2016-10-19,Standard Class,Consumer,United States,California,West,Furniture,Chairs,150.5822,3,0.0,32.0241,1016,4
2015-11-11,2015-11-16,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,40.7304,3,0.0,15.3854,677,5
2016-11-24,2016-11-28,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,137.7965,3,0.0,6.723,1056,4
2014-09-28,2014-10-02,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,39.8518,3,0.0,11.7134,268,4
2016-08-11,2016-08-15,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,17.1238,3,0.0,19.1613,951,4
2014-12-05,2014-12-09,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,22.6355,2,0.2,9.4822,336,4
2016-12-17,2016-12-21,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,50.1037,2,0.0,8.635,1079,4
