Order Date,Ship Date,Ship Mode,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,order_day_index,ship_delay_days
2015-02-03,2015-02-09,Standard Class,Consumer,United States,Virginia,South,Office Supplies,Fasteners,53.4117,2,0.0,68.1276,396,6
2016-11-16,2016-11-21,Second Class,Corporate,United States,Florida,South,Office Supplies,Storage,40.2254,2,0.32,90.2036,1048,5
2016-10-08,2016-10-09,Same Day,Consumer,United States,Tennessee,South,Furniture,Furnishings,7.6296,2,0.0,23.4206,1009,1
2014-12-08,2014-12-12,First Class,Home Office,United States,New York,East,Office Supplies,Appliances,59.4443,6,0.0,-1.9386,339,4
2016-09-19,2016-09-20,Second Class,Home Office,United States,Louisiana,South,Technology,Copiers,1909.5951,2,0.0,208.3564,990,1
2015-02-14,2015-02-20,Standard Class,Consumer,United States,Ohio,East,Furniture,Tables,26.2606,2,0.0,0.2839,407,6
2014-07-24,2014-07-31,Standard Class,Home Office,United States,Virginia,South,Office Supplies,Art,98.3563,3,0.0,28.616,202,7
2016-06-26,2016-06-29,Standard Class,Home Office,United States,Texas,Central,Office Supplies,Storage,56.8094,2,0.0,47.7479,905,3
2014-11-13,2014-11-16,Standard Class,Consumer,United States,South Dakota,Central,Office Supplies,Storage,169.2927,2,0.0,73.5667,314,3
2016-02-15,2016-02-20,Standard Class,Consumer,United States,Delaware,East,Office Supplies,Paper,81.6011,2,0.3,321.9653,773,5
2016-09-01,2016-09-02,Same Day,Corporate,United States,California,West,Furniture,Furnishings,90.6912,3,0.0,-16.9702,972,1
2015-12-09,2015-12-10,Second Class,Home Office,United States,Texas,Central,Furniture,Furnishings,93.647,2,0.0,34.8829,705,1
2015-07-09,2015-07-13,Standard Class,Consumer,United States,California,West,Technology,Phones,92.2219,8,0.0,12.4202,552,4
2016-11-15,2016-11-18,Standard Class,Corporate,United States,California,West,Office Supplies,Paper,13.7482,4,0.1,312.1042,1047,3
2016-04-16,2016-04-17,Same Day,Home Office,United States,Wisconsin,Central,Office Supplies,Binders,7.3938,6,0.0,-0.9366,834,1
2014-07-19,2014-07-22,Standard Class,Consumer,United States,California,West,Technology,Accessories,94.0106,7,0.0,30.1852,197,3
2016-04-13,2016-04-19,Standard Class,Consumer,United States,Arkansas,South,Furniture,Chairs,67.5234,2,0.0,18.2285,831,6
2015-08-30,2015-09-03,First Class,Corporate,United States,California,West,Furniture,Furnishings,196.5534,2,0.2,28.8784,604,4
2016-03-11,2016-03-15,First Class,Consumer,United States,California,West,Office Supplies,Storage,88.029,2,0.0,398.4729,798,4
2014-07-06,2014-07-11,Second Class,Home Office,United States,Delaware,East,Office Supplies,Storage,622.5468,3,0.0,112.1524,184,5
2015-01-14,2015-01-20,Standard Class,Consumer,United States,Washington,West,Office Supplies,Appliances,0.836,2,0.0,140.0581,376,6
2016-08-05,2016-08-08,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Fasteners,1695.4298,10,0.0,18.8085,945,3
2016-01-22,2016-01-23,Same Day,Home Office,United States,Texas,Central,Office Supplies,Paper,74.1306,6,0.0,164.9848,749,1
2016-09-27,2016-10-03,Standard Class,Home Office,United States,Ohio,East,Furniture,Chairs,59.5078,7,0.0,35.3381,998,6
2015-12-10,2015-12-14,Standard Class,Home Office,United States,Florida,South,Office Supplies,Storage,240.4499,2,0.0,400.1789,706,4
2015-05-13,2015-05-16,Second Class,Consumer,United States,California,West,Office Supplies,Binders,69.2025,2,0.0,83.3143,495,3
2016-12-31,2017-01-03,Second Class,Home Office,United States,Ohio,East,Office Supplies,Storage,34.1219,2,0.2,259.3894,1093,3
2014-09-27,2014-10-02,Standard Class,Consumer,United States,New York,East,Furniture,Bookcases,2625.68,6,0.0,57.6375,267,5
2014-12-24,2014-12-29,Second Class,Home Office,United States,Virginia,South,Office Supplies,Art,2329.9496,2,0.0,36.6584,355,5
2016-12-24,2016-12-29,Second Class,Home Office,United States,California,West,Office Supplies,Fasteners,663.627,2,0.0,131.5865,1086,5
2015-04-12,2015-04-18,Standard Class,Consumer,United States,Florida,South,Furniture,Furnishings,5195.6196,2,0.0,24.2046,464,6
2015-10-16,2015-10-19,Standard Class,Consumer,United States,New York,East,Technology,Accessories,127.5524,6,0.2,82.6859,651,3
2016-06-10,2016-06-13,Standard Class,Home Office,United States,New Hampshire,East,Furniture,Furnishings,66.8414,5,0.7,-196.2371,889,3
2015-09-20,2015-09-24,Second Class,Home Office,United States,Georgia,South,Technology,Phones,64.564,2,0.0,93.6647,625,4
2016-02-13,2016-02-14,Same Day,Corporate,United States,New York,East,Technology,Phones,0.836,8,0.0,113.0694,771,1
2016-06-28,2016-07-02,Standard Class,Home Office,United States,Pennsylvania,East,Furniture,Furnishings,76.0167,5,0.0,208.5546,907,4
2014-11-22,2014-11-28,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Labels,91.3469,5,0.0,1076.6124,323,6
2016-12-31,2017-01-03,Standard Class,Consumer,United States,Arkansas,South,Technology,Accessories,24.3603,5,0.0,18.6654,1093,3
2014-11-18,2014-11-23,Second Class,Consumer,United States,Washington,West,Furniture,Furnishings,75.0936,2,0.0,147.1841,319,5
2016-11-05,2016-11-09,First Class,Home Office,United States,California,West,Technology,Accessories,34.6424,3,0.5,-160.8225,1037,4
2016-10-01,2016-10-02,First Class,Corporate,United States,Virginia,South,Office Supplies,Storage,58.6822,3,0.0,-3.384,1002,1
2016-02-20,2016-02-25,Second Class,Consumer,United States,California,West,Office Supplies,Storage,254.563,2,0.2,29.0003,778,5
2015-10-17,2015-10-20,Second Class,Consumer,United States,Washington,West,Furniture,Bookcases,1045.5313,7,0.0,-6.4813,652,3
2016-10-31,2016-11-01,Same Day,Corporate,United States,New York,East,Office Supplies,Binders,54.0008,6,0.0,116.1749,1032,1
2016-12-31,2017-01-04,Standard Class,Corporate,United States,Idaho,West,Office Supplies,Appliances,273.8334,2,0.2,28.358,1093,4
2016-02-15,2016-02-18,Standard Class,Consumer,United States,Washington,West,Office Supplies,Paper,2029.7603,3,0.0,19.7977,773,3
2016-11-22,2016-11-26,Standard Class,Home Office,United States,New York,East,Office Supplies,Binders,89.772,5,0.0,31.3031,1054,4
2014-09-01,2014-09-04,Standard Class,Home Office,United States,Texas,Central,Technology,Accessories,97.6754,2,0.0,55.9587,241,3
2015-05-01,2015-05-06,Second Class,Consumer,United States,Washington,West,Office Supplies,Storage,44.3307,4,0.0,584.4599,483,5
2015-03-06,2015-03-09,Standard Class,Consumer,United States,Oklahoma,Central,Office Supplies,Binders,50.9691,2,0.0,113.0202,427,3
2016-08-29,2016-09-04,Standard Class,Consumer,United States,Illinois,Central,Office Supplies,Paper,685.1931,3,0.0,-116.5761,969,6
2014-12-30,2015-01-03,First Class,Consumer,United States,Florida,South,Technology,Accessories,12.0359,2,0.0,-7.1604,361,4
2016-03-10,2016-03-13,Standard Class,Home Office,United States,Virginia,South,Technology,Accessories,48.3631,5,0.5,100.3895,797,3
2016-03-15,2016-03-21,Standard Class,Home Office,United States,California,West,Technology,Accessories,204.1766,5,0.0,84.7889,802,6
2016-10-15,2016-10-19,First Class,Home Office,United States,Colorado,West,Technology,Phones,72.8738,5,0.0,-176.2153,1016,4
2016-01-22,2016-01-25,First Class,Corporate,United States,New York,East,Office Supplies,Storage,23.4661,2,0.0,22.1558,749,3
2014-11-06,2014-11-08,First Class,Home Office,United States,Utah,West,Office Supplies,Envelopes,51.009,3,0.2,116.191,307,2
2016-12-22,2016-12-27,Second Class,Consumer,United States,Georgia,South,Office Supplies,Appliances,60.8647,5,0.0,53.3331,1084,5
2016-12-31,2017-01-01,Second Class,Consumer,United States,New York,East,Office Supplies,Paper,106.3855,3,0.0,84.4516,1093,1
2016-12-09,2016-12-14,Standard Class,Consumer,United States,Illinois,Central,Technology,Machines,230.7164,1,0.0,4.6441,1071,5
2016-09-20,2016-09-21,Same Day,Corporate,United States,Tennessee,South,Office Supplies,Envelopes,63.1794,3,0.0,112.6006,991,1
2014-10-17,2014-10-23,Standard Class,Consumer,United States,Florida,South,Office Supplies,Paper,44.9503,2,0.0,-103.2556,287,6
2016-07-16,2016-07-19,First Class,Corporate,United States,Maryland,East,Office Supplies,Storage,63.9459,5,0.0,4.977,925,3
2014-08-11,2014-08-14,Standard Class,Home Office,United States,Arizona,West,Technology,Phones,41.4639,3,0.0,436.2383,220,3
2014-11-17,2014-11-20,Standard Class,Consumer,United States,California,West,Technology,Accessories,191.1822,3,0.3,11.5698,318,3
2014-10-11,2014-10-15,First Class,Consumer,United States,Florida,South,Office Supplies,Art,32.8211,7,0.2,65.2434,281,4
2016-12-31,2017-01-04,Standard Class,Home Office,United States,Pennsylvania,East,Technology,Phones,36.6508,5,0.0,8.1474,1093,4
2016-12-31,2017-01-03,Standard Class,Home Office,United States,New York,East,Office Supplies,Storage,78.3497,5,0.2,39.8562,1093,3
2016-06-15,2016-06-16,Same Day,Corporate,United States,Oregon,West,Technology,Phones,43.6317,3,0.0,-5.2189,894,1
2015-07-19,2015-07-22,Second Class,Corporate,United States,Washington,West,Office Supplies,Paper,2.0388,6,0.0,21.8203,562,3
2016-10-23,2016-10-25,First Class,Consumer,United States,Oregon,West,Office Supplies,Storage,58.7591,2,0.0,-39.2315,1024,2
2016-12-20,2016-12-25,Standard Class,Corporate,United States,California,West,Furniture,Furnishings,121.301,5,0.0,32.858,1082,5
2016-03-10,2016-03-13,Standard Class,Consumer,United States,Rhode Island,East,Technology,Copiers,2301.4947,5,0.0,40.028,797,3
2014-12-23,2014-12-26,Standard Class,Home Office,United States,New York,East,Technology,Phones,97.1143,2,0.0,106.3092,354,3
2015-03-01,2015-03-04,Second Class,Consumer,United States,New York,East,Furniture,Furnishings,78.5055,2,0.32,17.6341,422,3
2016-04-12,2016-04-16,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,280.7514,10,0.0,87.8162,830,4
2015-01-05,2015-01-06,Second Class,Consumer,United States,Pennsylvania,East,Technology,Accessories,91.5275,4,0.0,-15.6945,367,1
2015-02-13,2015-02-20,Standard Class,Corporate,United States,California,West,Office Supplies,Paper,173.881,6,0.0,1238.6578,406,7
2016-08-09,2016-08-14,Second Class,Consumer,United States,New York,East,Furniture,Tables,93.6482,5,0.0,321.9647,949,5
2016-04-17,2016-04-20,Standard Class,Consumer,United States,California,West,Technology,Accessories,42.8982,6,0.0,671.0907,835,3
2015-02-25,2015-03-03,Standard Class,Consumer,United States,Wisconsin,Central,Office Supplies,Art,58.5331,2,0.0,-4.7097,418,6
2014-12-21,2014-12-26,Second Class,Corporate,United States,Tennessee,South,Furniture,Tables,31.6852,2,0.0,139.2912,352,5
2015-12-25,2015-12-31,Standard Class,Consumer,United States,Ohio,East,Technology,Phones,30.6481,2,0.0,31.1258,721,6
2016-12-13,2016-12-16,Standard Class,Consumer,United States,California,West,Office Supplies,Supplies,103.8781,5,0.2,40.5457,1075,3
2014-08-02,2014-08-05,Standard Class,Home Office,United States,California,West,Technology,Machines,305.0497,2,0.2,44.2182,211,3
2016-11-06,2016-11-07,First Class,Consumer,United States,California,West,Technology,Accessories,0.836,6,0.0,43.1136,1038,1
2016-05-12,2016-05-12,Same Day,Consumer,United States,Washington,West,Furniture,Chairs,75.4175,5,0.0,113.4539,860,0
2016-12-31,2017-01-03,Standard Class,Corporate,United States,California,West,Office Supplies,Appliances,80.3082,5,0.0,1.6943,1093,3
2016-06-19,2016-06-20,Same Day,Corporate,United States,Florida,South,Furniture,Furnishings,39.5372,2,0.2,316.3766,898,1
2015-12-12,2015-12-13,Same Day,Home Office,United States,Oklahoma,Central,Office Supplies,Binders,57.7579,2,0.0,-36.6143,708,1
2014-04-30,2014-05-06,Standard Class,Consumer,United States,New York,East,Office Supplies,Storage,93.7767,4,0.0,-7.9775,117,6
2016-07-31,2016-08-03,First Class,Consumer,United States,Washington,West,Furniture,Chairs,347.8254,2,0.0,55.0704,940,3
2016-02-07,2016-02-11,Standard Class,Corporate,United States,Minnesota,Central,Office Supplies,Supplies,53.7114,6,0.0,66.4985,765,4
2014-06-08,2014-06-09,Same Day,Corporate,United States,Oklahoma,Central,Office Supplies,Envelopes,76.7692,2,0.0,13.9574,156,1
2016-02-08,2016-02-11,Standard Class,Home Office,United States,Ohio,East,Office Supplies,Binders,102.3859,7,0.0,2.3202,766,3
2015-01-30,2015-02-04,Standard Class,Home Office,United States,Michigan,Central,Office Supplies,Paper,233.5304,5,0.0,24.9956,392,5
2016-08-21,2016-08-22,Same Day,Corporate,United States,California,West,Office Supplies,Binders,103.4912,9,0.0,8.0909,961,1
2016-12-31,2017-01-06,Standard Class,Corporate,United States,California,West,Office Supplies,Paper,62.1334,6,0.2,4.792,1093,6
2015-04-20,2015-04-24,Standard Class,Consumer,United States,Nebraska,Central,Office Supplies,Binders,72.2522,1,0.0,88.1168,472,4
2015-02-28,2015-03-05,Second Class,Consumer,United States,California,West,Technology,Machines,51.246,2,0.2,33.4012,421,5
2016-06-01,2016-06-04,Standard Class,Corporate,United States,Indiana,Central,Technology,Accessories,143.9017,2,0.8,78.6428,880,3
2015-12-01,2015-12-05,First Class,Corporate,United States,California,West,Office Supplies,Binders,629.7306,5,0.3,61.9261,697,4
2016-02-20,2016-02-23,Standard Class,Consumer,United States,Ohio,East,Technology,Accessories,82.4136,2,0.0,154.4157,778,3
2016-11-29,2016-12-03,First Class,Home Office,United States,California,West,Office Supplies,Binders,36.1298,1,0.2,142.8709,1061,4
2015-09-24,2015-09-25,Same Day,Consumer,United States,Texas,Central,Office Supplies,Paper,69.7718,2,0.0,893.997,629,1
2016-11-20,2016-11-25,Second Class,Corporate,United States,New York,East,Technology,Phones,85.526,3,0.0,179.5449,1052,5
2015-12-06,2015-12-08,First Class,Consumer,United States,Ohio,East,Office Supplies,Storage,572.6377,1,0.0,30.4375,702,2
2014-04-08,2014-04-12,Standard Class,Home Office,United States,Maryland,East,Office Supplies,Binders,71.7958,3,0.0,89.1334,95,4
2016-06-21,2016-06-24,Standard Class,Home Office,United States,Texas,Central,Furniture,Furnishings,48.6808,6,0.2,12.3948,900,3
2015-09-26,2015-09-30,First Class,Corporate,United States,Florida,South,Technology,Phones,41.9419,2,0.32,62.3161,631,4
2014-03-18,2014-03-21,Standard Class,Consumer,United States,Florida,South,Office Supplies,Envelopes,94.0199,2,0.7,-38.1673,74,3
2015-02-26,2015-03-01,Standard Class,Consumer,United States,Rhode Island,East,Office Supplies,Binders,102.025,3,0.0,134.2435,419,3
2015-02-01,2015-02-02,Second Class,Consumer,United States,Delaware,East,Technology,Phones,100.5707,2,0.7,38.0138,394,1
2016-08-24,2016-08-27,Second Class,Consumer,United States,New York,East,Furniture,Tables,173.0925,2,0.8,297.1234,964,3
2016-08-21,2016-08-28,Standard Class,Home Office,United States,California,West,Furniture,Furnishings,332.4285,9,0.0,124.5758,961,7
2016-01-19,2016-01-20,Second Class,Consumer,United States,Washington,West,Office Supplies,Paper,60.3102,7,0.2,70.8805,746,1
2016-12-31,2017-01-04,First Class,Consumer,United States,Montana,West,Office Supplies,Appliances,34.4384,3,0.0,9.0424,1093,4
2015-03-04,2015-03-07,Standard Class,Consumer,United States,New Jersey,East,Technology,Copiers,53.4339,5,0.0,20.8578,425,3
2015-03-27,2015-03-30,Second Class,Consumer,United States,New Mexico,West,Office Supplies,Appliances,73.1274,2,0.0,206.1918,448,3
2015-12-04,2015-12-05,Same Day,Corporate,United States,Ohio,East,Furniture,Furnishings,1523.0685,2,0.0,8.7997,700,1
2015-03-13,2015-03-19,Standard Class,Home Office,United States,Ohio,East,Technology,Accessories,95.4284,1,0.0,93.9457,434,6
2016-01-02,2016-01-07,Second Class,Consumer,United States,Pennsylvania,East,Office Supplies,Paper,629.9456,2,0.0,34.6262,729,5
2016-09-16,2016-09-20,Standard Class,Consumer,United States,North Carolina,South,Furniture,Furnishings,77.1843,6,0.0,249.7647,987,4
2016-11-01,2016-11-07,Standard Class,Consumer,United States,Indiana,Central,Office Supplies,Appliances,91.9754,5,0.0,11.7381,1033,6
2016-04-04,2016-04-07,Standard Class,Consumer,United States,California,West,Furniture,Bookcases,85.4416,5,0.0,752.7464,822,3
2016-05-19,2016-05-23,First Class,Corporate,United States,California,West,Office Supplies,Binders,21.9436,6,0.2,166.0344,867,4
2016-11-21,2016-11-24,Standard Class,Consumer,United States,Washington,West,Office Supplies,Labels,260.0866,2,0.8,85.5268,1053,3
2016-02-12,2016-02-13,Same Day,Corporate,United States,Texas,Central,Technology,Accessories,57.01,6,0.2,108.6572,770,1
2015-03-04,2015-03-10,Standard Class,Corporate,United States,Virginia,South,Office Supplies,Paper,81.1879,3,0.0,130.3151,425,6
2015-04-25,2015-04-28,Standard Class,Consumer,United States,Iowa,Central,Office Supplies,Appliances,77.7443,2,0.0,250.86,477,3
2014-05-20,2014-05-23,Standard Class,Corporate,United States,California,West,Furniture,Furnishings,540.4824,2,0.0,144.2879,137,3
2015-09-02,2015-09-05,First Class,Corporate,United States,Minnesota,Central,Office Supplies,Binders,37.3826,7,0.45,69.6099,607,3
2016-12-07,2016-12-08,Same Day,Corporate,United States,Ohio,East,Office Supplies,Envelopes,75.2078,3,0.0,47.8193,1069,1
2016-12-07,2016-12-13,Standard Class,Corporate,United States,New York,East,Office Supplies,Envelopes,29.4868,5,0.0,140.196,1069,6
2015-02-16,2015-02-18,Second Class,Consumer,United States,Tennessee,South,Furniture,Furnishings,40.9013,5,0.0,25.6768,409,2
2014-05-01,2014-05-06,Second Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,85.0052,6,0.0,403.8092,118,5
2014-03-27,2014-03-30,Standard Class,Consumer,United States,Massachusetts,East,Furniture,Chairs,1.2179,4,0.0,-9.2746,83,3
2016-07-06,2016-07-07,Same Day,Consumer,United States,Wisconsin,Central,Office Supplies,Envelopes,72.1908,2,0.0,23.235,915,1
2016-12-31,2017-01-02,First Class,Consumer,United States,North Carolina,South,Office Supplies,Envelopes,535.6527,2,0.2,444.0255,1093,2
2014-07-29,2014-07-30,Same Day,Consumer,United States,Montana,West,Technology,Accessories,35.6291,7,0.0,201.5962,207,1
2015-12-22,2015-12-23,Second Class,Home Office,United States,California,West,Technology,Accessories,51.1612,2,0.0,13.7113,718,1
2015-04-13,2015-04-19,Standard Class,Consumer,United States,North Carolina,South,Technology,Accessories,59.4139,2,0.0,20.4844,465,6
2016-08-28,2016-09-03,Standard Class,Home Office,United States,Florida,South,Technology,Phones,67.7548,4,0.2,147.8237,968,6
2016-03-09,2016-03-12,Standard Class,Corporate,United States,Florida,South,Office Supplies,Art,63.5632,2,0.2,39.8361,796,3
2015-04-28,2015-05-03,Standard Class,Corporate,United States,Washington,West,Office Supplies,Appliances,70.2235,6,0.0,23.2834,480,5
2016-11-08,2016-11-14,Standard Class,Corporate,United States,Michigan,Central,Office Supplies,Art,76.9042,2,0.0,144.3253,1040,6
2015-06-20,2015-06-23,Standard Class,Corporate,United States,District of Columbia,East,Office Supplies,Storage,98.675,5,0.0,66.701,533,3
2014-12-28,2014-12-31,First Class,Consumer,United States,Wisconsin,Central,Office Supplies,Storage,91.75,2,0.0,37.4844,359,3
2015-12-20,2015-12-24,First Class,Home Office,United States,Ohio,East,Office Supplies,Fasteners,11.7879,6,0.0,147.2791,716,4
2015-12-17,2015-12-20,Standard Class,Corporate,United States,California,West,Technology,Accessories,63.0819,7,0.2,39.0817,713,3
2015-04-07,2015-04-08,Same Day,Consumer,United States,Kentucky,South,Office Supplies,Binders,87.4484,2,0.0,546.603,459,1
2015-08-19,2015-08-20,Same Day,Corporate,United States,California,West,Technology,Accessories,92.8414,3,0.0,27.1096,593,1
2014-11-08,2014-11-13,Second Class,Consumer,United States,Ohio,East,Office Supplies,Binders,484.4513,6,0.2,372.2797,309,5
2016-10-04,2016-10-08,First Class,Corporate,United States,New Jersey,East,Technology,Accessories,73.8294,2,0.0,21.2985,1005,4
2016-12-31,2017-01-01,Same Day,Corporate,United States,Colorado,West,Office Supplies,Binders,90.6281,2,0.0,-0.2086,1093,1
2015-02-12,2015-02-13,Second Class,Corporate,United States,Pennsylvania,East,Office Supplies,Storage,35.9422,1,0.0,89.8339,405,1
2014-08-30,2014-09-02,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,74.8068,5,0.0,13.4541,239,3
2015-01-16,2015-01-19,Standard Class,Consumer,United States,Florida,South,Furniture,Chairs,83.3641,6,0.0,21.79,378,3
2016-12-05,2016-12-11,Standard Class,Consumer,United States,Georgia,South,Technology,Phones,251.5145,2,0.0,217.2992,1067,6
2015-03-13,2015-03-14,Same Day,Consumer,United States,Texas,Central,Office Supplies,Envelopes,51.1786,5,0.2,225.3155,434,1
2016-11-03,2016-11-06,Standard Class,Consumer,United States,New York,East,Office Supplies,Appliances,79.765,5,0.0,2.4097,1035,3
2015-11-02,2015-11-05,Standard Class,Consumer,United States,New York,East,Office Supplies,Binders,66.2477,8,0.0,23.3378,668,3
2016-12-01,2016-12-05,Standard Class,Consumer,United States,Illinois,Central,Office Supplies,Paper,86.2825,2,0.0,32.9148,1063,4
2015-10-26,2015-11-01,Standard Class,Consumer,United States,New York,East,Office Supplies,Fasteners,87.0298,2,0.2,97.7248,661,6
2016-12-31,2017-01-04,First Class,Consumer,United States,Washington,West,Office Supplies,Paper,78.6794,5,0.0,173.1112,1093,4
2014-02-02,2014-02-07,Second Class,Corporate,United States,Illinois,Central,Office Supplies,Paper,52.3189,2,0.2,127.3995,30,5
2015-08-18,2015-08-25,Standard Class,Corporate,United States,Pennsylvania,East,Office Supplies,Envelopes,60.318,5,0.2,7.1332,592,7
2016-11-22,2016-11-23,Same Day,Consumer,United States,Delaware,East,Technology,Accessories,86.9404,7,0.0,148.3334,1054,1
2016-01-25,2016-01-29,First Class,Consumer,United States,Colorado,West,Office Supplies,Storage,67.0051,6,0.0,271.0484,752,4
2014-08-13,2014-08-16,Standard Class,Consumer,United States,Texas,Central,Furniture,Tables,61.2795,7,0.1,147.9473,222,3
2016-08-31,2016-09-02,Second Class,Consumer,United States,California,West,Office Supplies,Paper,85.4055,4,0.0,418.0095,971,2
2016-10-31,2016-11-04,Standard Class,Consumer,United States,New Jersey,East,Office Supplies,Paper,95.0609,2,0.0,39.61,1032,4
2016-07-23,2016-07-24,Second Class,Home Office,United States,California,West,Furniture,Furnishings,45.4401,3,0.0,289.6727,932,1
2016-07-05,2016-07-08,Standard Class,Consumer,United States,Mississippi,South,Office Supplies,Labels,64.9107,3,0.0,1387.7224,914,3
2014-07-20,2014-07-21,First Class,Home Office,United States,Florida,South,Office Supplies,Binders,45.8971,2,0.0,89.9587,198,1
2016-12-31,2017-01-01,Same Day,Corporate,United States,Texas,Central,Furniture,Furnishings,0.836,5,0.2,58.6907,1093,1
2016-12-30,2017-01-02,Second Class,Home Office,United States,North Carolina,South,Furniture,Bookcases,91.9954,5,0.0,216.9362,1092,3
2015-10-10,2015-10-11,Second Class,Consumer,United States,California,West,Office Supplies,Supplies,30.2276,2,0.0,69.0261,645,1
2015-02-10,2015-02-14,First Class,Consumer,United States,New York,East,Office Supplies,Storage,9.7112,7,0.0,268.7877,403,4
2014-02-16,2014-02-21,Standard Class,Corporate,United States,Washington,West,Office Supplies,Appliances,80.7896,4,0.0,48.4101,44,5
2014-11-09,2014-11-13,First Class,Corporate,United States,Connecticut,East,Furniture,Bookcases,42.4322,2,0.0,47.5024,310,4
2016-12-31,2017-01-03,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,79.1944,3,0.0,32.4674,1093,3
2015-03-29,2015-04-01,Standard Class,Consumer,United States,North Carolina,South,Furniture,Furnishings,749.0851,5,0.0,15.553,450,3
2016-03-17,2016-03-24,Standard Class,Corporate,United States,Florida,South,Technology,Phones,45.5934,4,0.0,34.861,804,7
2015-03-31,2015-04-06,Standard Class,Home Office,United States,Illinois,Central,Office Supplies,Art,93.89,3,0.0,9.6234,452,6
2016-08-22,2016-08-23,Second Class,Corporate,United States,Washington,West,Office Supplies,Paper,54.3968,4,0.0,199.575,962,1
2014-10-02,2014-10-03,Same Day,Corporate,United States,Pennsylvania,East,Furniture,Chairs,98.9181,2,0.2,16.383,272,1
2015-12-16,2015-12-20,Second Class,Corporate,United States,California,West,Office Supplies,Binders,76.7629,2,0.0,108.9034,712,4
2015-03-27,2015-03-28,Second Class,Corporate,United States,California,West,Office Supplies,Fasteners,97.2641,5,0.5,133.7266,448,1
2014-09-11,2014-09-17,Standard Class,Consumer,United States,New York,East,Office Supplies,Fasteners,102.2093,4,0.0,114.5543,251,6
2016-09-24,2016-09-27,Standard Class,Consumer,United States,Florida,South,Office Supplies,Binders,490.9494,6,0.0,59.0685,995,3
2016-03-06,2016-03-09,Standard Class,Consumer,United States,Kentucky,South,Furniture,Furnishings,622.9183,1,0.0,55.618,793,3
2015-02-12,2015-02-19,Standard Class,Home Office,United States,Delaware,East,Office Supplies,Paper,76.9635,9,0.0,21.451,405,7
2016-06-21,2016-06-26,Second Class,Consumer,United States,Arizona,West,Furniture,Furnishings,79.6063,6,0.0,103.7208,900,5
2016-08-23,2016-08-25,First Class,Home Office,United States,Virginia,South,Furniture,Tables,92.679,3,0.0,1112.1887,963,2
2015-12-06,2015-12-10,First Class,Consumer,United States,Nevada,West,Office Supplies,Storage,2293.1764,3,0.0,73.1054,702,4
2015-08-17,2015-08-20,Standard Class,Consumer,United States,New York,East,Furniture,Furnishings,102.7108,1,0.0,45.1953,591,3
2014-08-01,2014-08-04,Standard Class,Home Office,United States,Mississippi,South,Office Supplies,Art,43.0473,2,0.2,-48.873,210,3
2014-11-19,2014-11-25,Standard Class,Home Office,United States,Arizona,West,Office Supplies,Paper,31.4479,1,0.0,17.3297,320,6
2016-04-08,2016-04-08,Same Day,Corporate,United States,Washington,West,Technology,Accessories,30.245,2,0.0,5.786,826,0
2015-09-01,2015-09-05,First Class,Consumer,United States,North Carolina,South,Office Supplies,Labels,39.5716,2,0.0,-5.8425,606,4
2014-09-21,2014-09-24,Second Class,Corporate,United States,Kentucky,South,Office Supplies,Paper,43.9442,5,0.0,288.2104,261,3
2015-03-21,2015-03-27,Standard Class,Consumer,United States,Tennessee,South,Technology,Phones,74.5079,5,0.2,8.8335,442,6
2014-11-19,2014-11-21,Second Class,Consumer,United States,Florida,South,Office Supplies,Paper,64.4636,7,0.0,93.307,320,2
2016-09-19,2016-09-22,Second Class,Consumer,United States,Ohio,East,Office Supplies,Binders,76.8838,3,0.0,17.7192,990,3
2015-04-28,2015-05-03,Second Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,82.9163,8,0.0,21.6554,480,5
2014-10-08,2014-10-13,Second Class,Home Office,United States,Pennsylvania,East,Furniture,Bookcases,90.0846,2,0.0,64.2687,278,5
2016-12-31,2017-01-03,Standard Class,Corporate,United States,Michigan,Central,Office Supplies,Art,83.133,5,0.0,34.755,1093,3
2016-12-31,2017-01-06,Standard Class,Consumer,United States,Virginia,South,Technology,Accessories,2429.742,2,0.0,189.7114,1093,6
2015-02-17,2015-02-20,Standard Class,Consumer,United States,District of Columbia,East,Office Supplies,Appliances,78.2782,2,0.7,16.9076,410,3
2015-01-05,2015-01-07,Second Class,Consumer,United States,Wisconsin,Central,Office Supplies,Labels,77.0471,2,0.0,208.3965,367,2
2015-03-05,2015-03-09,Second Class,Home Office,United States,California,West,Technology,Accessories,577.3729,3,0.0,287.9872,426,4
2016-03-31,2016-04-03,Second Class,Home Office,United States,California,West,Technology,Machines,244.0601,7,0.0,17.1337,818,3
2014-11-18,2014-11-18,Same Day,Consumer,United States,Illinois,Central,Furniture,Chairs,60.4295,8,0.0,20.7639,319,0
2016-08-01,2016-08-04,Standard Class,Corporate,United States,Arizona,West,Office Supplies,Labels,56.1865,1,0.0,6.1837,941,3
